operation,data_type,iteration,cycle_count
DMA_LOAD,256,24,3,WITH,
DMA_LOAD,256,24,3,WITHOUT,
DMA_LOAD,256,24,4,WITH,
DMA_LOAD,256,24,4,WITHOUT,
DMA_LOAD,512,24,1,WITH,
DMA_LOAD,512,24,1,WITHOUT,
DMA_LOAD,512,24,2,WITH,
DMA_LOAD,512,24,2,WITHOUT,
DMA_LOAD,512,24,3,WITH,
DMA_LOAD,512,24,3,WITHOUT,
DMA_LOAD,512,24,4,WITH,
DMA_LOAD,512,24,4,WITHOUT,
DMA_LOAD,1024,24,1,WITH,
DMA_LOAD,1024,24,1,WITHOUT,
DMA_LOAD,1024,24,2,WITH,
DMA_LOAD,1024,24,2,WITHOUT,
DMA_LOAD,1024,24,3,WITH,
DMA_LOAD,1024,24,3,WITHOUT,
DMA_LOAD,1024,24,4,WITH,
DMA_LOAD,1024,24,4,WITHOUT,
DMA_LOAD,2048,24,1,WITH,
DMA_LOAD,2048,24,1,WITHOUT,
DMA_LOAD,2048,24,2,WITH,
DMA_LOAD,2048,24,2,WITHOUT,
DMA_LOAD,2048,24,3,WITH,
DMA_LOAD,2048,24,3,WITHOUT,
DMA_LOAD,2048,24,4,WITH,
DMA_LOAD,2048,24,4,WITHOUT,
DMA_STORE,8,1,1,WITH,1.897600	
DMA_STORE,8,1,1,WITHOUT,1.421200	
DMA_STORE,8,1,2,WITH,2.192000	
DMA_STORE,8,1,2,WITHOUT,1.421200	
DMA_STORE,8,1,3,WITH,2.552800	
DMA_STORE,8,1,3,WITHOUT,1.421200	
DMA_STORE,8,1,4,WITH,2.864600	
DMA_STORE,8,1,4,WITHOUT,1.421200	
DMA_STORE,16,1,1,WITH,1.989200	
DMA_STORE,16,1,1,WITHOUT,1.477000	
DMA_STORE,16,1,2,WITH,2.298800	
DMA_STORE,16,1,2,WITHOUT,1.477000	
DMA_STORE,16,1,3,WITH,2.695200	
DMA_STORE,16,1,3,WITHOUT,1.477000	
