operation,data_type,iteration,cycle_count
DMA_STORE,1504,1,0.0024166562500000004,845.8296875000001
DMA_STORE,1512,1,0.0024635468749999996,862.2414062499998
DMA_STORE,1520,1,0.00258853125,905.9859375000001
DMA_STORE,1528,1,0.0024114687500000004,844.0140625000001
DMA_STORE,1536,1,0.00253646875,887.7640625
DMA_STORE,1544,1,0.002255203125,789.3210937499999
DMA_STORE,1552,1,0.0026718749999999998,935.1562499999999
DMA_STORE,1560,1,0.0024010312500000004,840.3609375000001
DMA_STORE,1568,1,0.00255209375,893.2328125
DMA_STORE,1576,1,0.0024895781249999996,871.3523437499998
DMA_STORE,1584,1,0.00263021875,920.5765625
DMA_STORE,1592,1,0.0025312499999999996,885.9374999999999
DMA_STORE,1600,1,0.002796875,978.90625
DMA_STORE,1608,1,0.002505203125,876.82109375
DMA_STORE,1616,1,0.0025989531249999997,909.6335937499999
DMA_STORE,1624,1,0.002609375,913.28125
DMA_STORE,1632,1,0.0026927187500000002,942.4515625000001
DMA_STORE,1640,1,0.002661453125,931.50859375
DMA_STORE,1648,1,0.00271875,951.5624999999999
DMA_STORE,1656,1,0.002755203125,964.3210937499999
DMA_STORE,1664,1,0.002916671875,1020.83515625
DMA_STORE,1672,1,0.0026770781250000006,936.9773437500003
DMA_STORE,1680,1,0.0029270781250000004,1024.47734375
DMA_STORE,1688,1,0.00275,962.5
DMA_STORE,1696,1,0.002880203125,1008.0710937499999
DMA_STORE,1704,1,0.0028489531249999995,997.1335937499998
DMA_STORE,1712,1,0.003026046875,1059.11640625
DMA_STORE,1720,1,0.002588546875,905.9914062500001
DMA_STORE,1728,1,0.0028958281250000004,1013.5398437500002
DMA_STORE,1736,1,0.002541671875,889.5851562500001
DMA_STORE,1744,1,0.002682296875,938.80390625
DMA_STORE,1752,1,0.0027760312499999994,971.6109374999997
DMA_STORE,1760,1,0.002901046875,1015.36640625
DMA_STORE,1768,1,0.00277603125,971.6109375
DMA_STORE,1776,1,0.002802078125,980.7273437499999
DMA_STORE,1784,1,0.002916671875,1020.83515625
DMA_STORE,1792,1,0.0030625,1071.875
DMA_STORE,1800,1,0.0029427031249999996,1029.9460937499998
DMA_STORE,1808,1,0.0028958281249999995,1013.5398437499998
DMA_STORE,1816,1,0.002854171875,998.96015625
DMA_STORE,1824,1,0.00291665625,1020.8296875
DMA_STORE,1832,1,0.00281771875,986.2015625
DMA_STORE,1840,1,0.00272915625,955.2046875
DMA_STORE,1848,1,0.0029895937499999996,1046.3578125
DMA_STORE,1856,1,0.00290625,1017.1875
DMA_STORE,1864,1,0.00293228125,1026.2984375
DMA_STORE,1872,1,0.0027447968750000003,960.6789062500001
DMA_STORE,1880,1,0.0028854218750000004,1009.8976562500002
DMA_STORE,1888,1,0.002921875,1022.65625
DMA_STORE,1896,1,0.00302603125,1059.1109375
DMA_STORE,1904,1,0.00292709375,1024.4828125
DMA_STORE,1912,1,0.0030833281249999997,1079.1648437499998
DMA_STORE,1920,1,0.0029010468750000004,1015.3664062500002
DMA_STORE,1928,1,0.002890625,1011.71875
DMA_STORE,1936,1,0.00290625,1017.1875
