operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint64_t,2,2048,32,24.815333,24.113203,-2.83
ADD,uint64_t,2,4096,8,16.072667,14.615904,-9.06
ADD,uint64_t,2,1024,256,93.084333,91.778924,-1.40
ADD,uint64_t,2,2048,64,48.100000,46.665343,-2.98
ADD,uint64_t,2,4096,16,26.762667,26.012125,-2.80
ADD,uint64_t,2,4096,32,49.569667,48.160087,-2.84
ADD,uint64_t,2,2048,128,93.696667,88.959284,-5.06
ADD,uint64_t,2,8192,8,32.080333,29.165598,-9.09
ADD,uint64_t,2,4096,64,96.150000,93.264365,-3.00
ADD,uint64_t,1,8192,256,743.979667,680.140108,-8.58
ADD,uint64_t,2,8192,16,53.488333,51.957945,-2.86
ADD,uint64_t,2,2048,256,186.090000,183.491582,-1.40
ADD,uint64_t,1,16384,128,748.894000,686.546252,-8.33
ADD,uint64_t,2,4096,128,187.276333,177.851846,-5.03
ADD,uint64_t,2,8192,32,99.100333,96.253857,-2.87
ADD,uint64_t,2,16384,8,64.116000,58.264986,-9.13
ADD,uint64_t,2,8192,64,192.202333,186.462409,-2.99
ADD,uint64_t,2,16384,16,106.857000,103.849583,-2.81
ADD,uint64_t,4,256,8,1.057667,1.050022,-0.72
ADD,uint64_t,4,256,16,1.795667,1.692235,-5.76
ADD,uint64_t,4,256,32,3.155667,3.078642,-2.44
ADD,uint64_t,4,256,64,6.074667,5.901154,-2.86
ADD,uint64_t,4,256,128,11.804667,11.194211,-5.17
ADD,uint64_t,4,512,8,2.061333,2.032271,-1.41
ADD,uint64_t,4,512,16,3.467000,3.314043,-4.41
ADD,uint64_t,4,256,256,23.382667,23.025551,-1.53
ADD,uint64_t,2,4096,256,372.116333,366.916898,-1.40
ADD,uint64_t,4,512,32,6.258333,6.085062,-2.77
ADD,uint64_t,2,16384,32,198.097667,192.441395,-2.86
ADD,uint64_t,4,512,64,12.099333,11.726565,-3.08
ADD,uint64_t,4,1024,8,4.063000,3.996764,-1.63
ADD,uint64_t,4,1024,16,6.844667,6.557653,-4.19
ADD,uint64_t,4,512,128,23.506333,22.305845,-5.11
ADD,uint64_t,4,1024,32,12.448000,12.097896,-2.81
ADD,uint64_t,4,1024,64,24.101333,23.377383,-3.00
ADD,uint64_t,4,2048,8,8.069667,7.925749,-1.78
ADD,uint64_t,4,512,256,46.662333,45.953791,-1.52
ADD,uint64_t,4,2048,16,13.492000,13.044872,-3.31
ADD,uint64_t,2,8192,128,374.574667,355.636970,-5.06
ADD,uint64_t,4,1024,128,46.934333,44.529106,-5.12
ADD,uint64_t,4,2048,32,24.854000,24.123565,-2.94
ADD,uint64_t,4,4096,8,16.087667,15.783720,-1.89
ADD,uint64_t,4,2048,64,48.116667,46.679018,-2.99
ADD,uint64_t,4,4096,16,26.790667,26.019310,-2.88
ADD,uint64_t,2,16384,64,384.403000,372.858495,-3.00
ADD,uint64_t,4,1024,256,93.163333,91.810266,-1.45
ADD,uint64_t,4,4096,32,49.610333,48.174902,-2.89
ADD,uint64_t,4,2048,128,93.740667,88.975629,-5.08
ADD,uint64_t,4,8192,8,32.093000,31.499662,-1.85
ADD,uint64_t,4,8192,16,53.527333,51.968187,-2.91
ADD,uint64_t,4,4096,64,96.179333,93.282287,-3.01
ADD,uint64_t,4,8192,32,99.139333,96.277575,-2.89
ADD,uint64_t,4,2048,256,186.168333,183.523215,-1.42
ADD,uint64_t,4,16384,8,64.111333,62.931545,-1.84
ADD,uint64_t,8,256,8,1.303667,1.270572,-2.54
ADD,uint64_t,8,256,16,1.980667,2.078257,4.93
ADD,uint64_t,8,256,32,3.364667,3.211852,-4.54
ADD,uint64_t,8,256,64,6.303667,5.895829,-6.47
ADD,uint64_t,4,4096,128,187.368000,177.868675,-5.07
ADD,uint64_t,4,16384,16,106.961667,103.865940,-2.89
ADD,uint64_t,8,256,128,11.855667,11.220568,-5.36
ADD,uint64_t,8,512,8,2.696667,2.471812,-8.34
ADD,uint64_t,8,512,16,3.894333,4.084565,4.88
ADD,uint64_t,8,512,32,6.639333,6.342607,-4.47
ADD,uint64_t,8,1024,8,5.038000,4.873855,-3.26
ADD,uint64_t,8,256,256,23.459667,23.108009,-1.50
ADD,uint64_t,8,512,64,12.512667,11.692557,-6.55
ADD,uint64_t,4,8192,64,192.255000,186.488827,-3.00
ADD,uint64_t,8,1024,16,7.729333,8.096613,4.75
ADD,uint64_t,8,512,128,23.568667,22.333502,-5.24
ADD,uint64_t,8,1024,32,13.205667,12.603799,-4.56
ADD,uint64_t,8,2048,8,10.018000,9.677059,-3.40
ADD,uint64_t,8,1024,64,24.900000,23.287291,-6.48
ADD,uint64_t,8,2048,16,15.389333,16.120373,4.75
ADD,uint64_t,4,16384,32,198.144333,192.482922,-2.86
ADD,uint64_t,8,512,256,46.741333,46.037266,-1.51
ADD,uint64_t,8,2048,32,26.343667,25.125533,-4.62
ADD,uint64_t,8,1024,128,47.015000,44.559351,-5.22
ADD,uint64_t,8,4096,8,19.962333,19.286310,-3.39
ADD,uint64_t,8,4096,16,30.720000,32.169678,4.72
ADD,uint64_t,8,2048,64,49.636333,46.473050,-6.37
ADD,uint64_t,8,1024,256,93.276333,91.895784,-1.48
ADD,uint64_t,8,8192,8,39.880667,38.506147,-3.45
ADD,uint64_t,8,4096,32,52.604000,50.169675,-4.63
ADD,uint64_t,8,2048,128,93.875667,89.011000,-5.18
ADD,uint64_t,8,8192,16,61.383667,64.269446,4.70
ADD,uint64_t,16,256,8,2.602333,2.469698,-5.10
ADD,uint64_t,8,4096,64,99.101333,92.852252,-6.31
ADD,uint64_t,16,256,16,3.802667,4.081254,7.33
ADD,uint64_t,16,256,32,6.259000,6.212927,-0.74
ADD,uint64_t,8,16384,8,79.671333,76.945819,-3.42
ADD,uint64_t,16,512,8,5.126667,4.872178,-4.96
ADD,uint64_t,16,256,64,11.299000,11.052565,-2.18
ADD,uint64_t,16,512,16,7.521667,8.093871,7.61
ADD,uint64_t,16,512,32,12.438000,12.351075,-0.70
ADD,uint64_t,8,8192,32,105.164667,100.261755,-4.66
ADD,uint64_t,16,1024,8,10.176333,9.677137,-4.91
ADD,uint64_t,16,512,64,22.306667,22.021068,-1.28
ADD,uint64_t,16,1024,16,15.011667,16.119105,7.38
ADD,uint64_t,16,2048,8,20.257333,19.285316,-4.80
ADD,uint64_t,16,1024,32,24.778333,24.627372,-0.61
ADD,uint64_t,8,16384,16,122.661333,128.471320,4.74
ADD,uint64_t,16,2048,16,29.953333,32.166566,7.39
ADD,uint64_t,16,1024,64,44.523333,43.958074,-1.27
ADD,uint64_t,16,4096,8,40.450667,38.502600,-4.82
ADD,uint64_t,16,2048,32,49.472667,49.176436,-0.60
ADD,uint64_t,16,4096,16,59.577333,64.263083,7.86
ADD,uint64_t,16,2048,64,88.970333,87.825819,-1.29
ADD,uint64_t,16,8192,8,80.791000,76.942142,-4.76
ADD,uint64_t,16,4096,32,98.839000,98.272475,-0.57
ADD,uint64_t,16,8192,16,119.240667,128.464809,7.74
ADD,uint64_t,16,16384,8,161.494000,153.821488,-4.75
