operation,data_type,thread,iteration,vec_length,buffer_size,measured,predicted,error_percent
MATVEC,uint32_t,8,512,128,128,30.616667,30.917090,0.98
MATVEC,uint32_t,8,512,256,8,74.994000,74.690409,-0.40
MATVEC,uint32_t,8,512,256,16,67.231333,67.410490,0.27
MATVEC,uint32_t,8,512,256,32,64.129333,64.347233,0.34
MATVEC,uint32_t,8,512,256,64,61.657000,62.334372,1.10
MATVEC,uint32_t,8,512,256,128,60.732667,61.446194,1.17
MATVEC,uint32_t,8,512,256,256,60.293333,60.398441,0.17
MATVEC,uint32_t,8,512,512,8,149.213000,148.957098,-0.17
MATVEC,uint32_t,8,512,512,16,133.837667,134.456499,0.46
MATVEC,uint32_t,8,512,512,32,128.119333,128.224692,0.08
MATVEC,uint32_t,8,512,512,64,122.854000,124.199658,1.10
MATVEC,uint32_t,8,512,512,128,120.955333,122.419708,1.21
MATVEC,uint32_t,8,512,512,256,120.213000,120.774639,0.47
MATVEC,uint32_t,8,512,1024,8,297.984333,297.473771,-0.17
MATVEC,uint32_t,8,512,1024,16,266.921000,268.361366,0.54
MATVEC,uint32_t,8,512,1024,32,256.161000,255.948116,-0.08
MATVEC,uint32_t,8,512,1024,64,245.089000,247.876085,1.14
MATVEC,uint32_t,8,512,1024,128,241.317000,244.359489,1.26
MATVEC,uint32_t,8,512,1024,256,239.773667,241.218829,0.60
MATVEC,uint32_t,8,512,2048,8,594.657000,594.510860,-0.02
MATVEC,uint32_t,8,512,2048,16,532.846333,536.369452,0.66
MATVEC,uint32_t,8,512,2048,32,512.416667,511.475758,-0.18
MATVEC,uint32_t,8,512,2048,64,489.737333,495.333770,1.14
MATVEC,uint32_t,8,512,2048,128,482.194333,488.295613,1.27
MATVEC,uint32_t,8,512,2048,256,478.890333,481.953037,0.64
MATVEC,uint32_t,8,1024,16,8,10.270000,10.156961,-1.10
MATVEC,uint32_t,8,1024,16,16,9.273667,9.225948,-0.51
MATVEC,uint32_t,8,1024,32,8,19.575000,19.433909,-0.72
MATVEC,uint32_t,8,1024,32,16,17.637667,17.610613,-0.15
MATVEC,uint32_t,8,1024,32,32,16.645000,16.770870,0.76
MATVEC,uint32_t,8,1024,64,8,38.297333,37.992266,-0.80
MATVEC,uint32_t,8,1024,64,16,34.420000,34.359080,-0.18
MATVEC,uint32_t,8,1024,64,32,32.368333,32.797918,1.33
MATVEC,uint32_t,8,1024,64,64,31.494000,31.591100,0.31
MATVEC,uint32_t,8,1024,128,8,75.546000,75.123024,-0.56
MATVEC,uint32_t,8,1024,128,16,67.525000,67.861450,0.50
MATVEC,uint32_t,8,1024,128,32,64.350667,64.738859,0.60
MATVEC,uint32_t,8,1024,128,64,62.138000,62.727537,0.95
MATVEC,uint32_t,8,1024,128,128,61.142000,61.737365,0.97
MATVEC,uint32_t,8,1024,256,8,150.215667,149.306135,-0.61
MATVEC,uint32_t,8,1024,256,16,134.396333,134.737060,0.25
MATVEC,uint32_t,8,1024,256,32,128.190333,128.620147,0.34
MATVEC,uint32_t,8,1024,256,64,123.222667,124.591748,1.11
MATVEC,uint32_t,8,1024,256,128,121.390667,122.806875,1.17
MATVEC,uint32_t,8,1024,256,256,120.479667,120.638246,0.13
MATVEC,uint32_t,8,1024,512,8,299.001000,297.831972,-0.39
MATVEC,uint32_t,8,1024,512,16,267.498333,268.842613,0.50
MATVEC,uint32_t,8,1024,512,32,256.106000,256.371542,0.10
MATVEC,uint32_t,8,1024,512,64,245.626333,248.322467,1.10
MATVEC,uint32_t,8,1024,512,128,241.793333,244.754143,1.22
MATVEC,uint32_t,8,1024,512,256,240.315667,241.435463,0.47
MATVEC,uint32_t,8,1024,1024,8,595.789000,594.871071,-0.15
MATVEC,uint32_t,8,1024,1024,16,533.598333,536.642821,0.57
MATVEC,uint32_t,8,1024,1024,32,512.182333,511.812001,-0.07
MATVEC,uint32_t,8,1024,1024,64,490.234333,495.662908,1.11
MATVEC,uint32_t,8,1024,1024,128,482.529000,488.641241,1.27
MATVEC,uint32_t,8,1024,1024,256,479.454000,482.342091,0.60
MATVEC,uint32_t,8,2048,16,8,20.471667,20.242803,-1.12
MATVEC,uint32_t,8,2048,16,16,18.499000,18.377606,-0.66
MATVEC,uint32_t,8,2048,32,8,39.210333,38.796694,-1.05
MATVEC,uint32_t,8,2048,32,16,35.250667,35.152936,-0.28
MATVEC,uint32_t,8,2048,32,32,33.222667,33.471784,0.75
MATVEC,uint32_t,8,2048,64,8,76.507333,75.913131,-0.78
MATVEC,uint32_t,8,2048,64,16,68.753333,68.650361,-0.15
MATVEC,uint32_t,8,2048,64,32,64.659333,65.522014,1.33
MATVEC,uint32_t,8,2048,64,64,62.920000,63.098441,0.28
MATVEC,uint32_t,8,2048,128,8,151.169333,150.172406,-0.66
MATVEC,uint32_t,8,2048,128,16,135.044667,135.651872,0.45
MATVEC,uint32_t,8,2048,128,32,128.561667,129.403821,0.66
MATVEC,uint32_t,8,2048,128,64,124.184667,125.378091,0.96
MATVEC,uint32_t,8,2048,128,128,122.207333,123.377901,0.96
MATVEC,uint32_t,8,2048,256,8,300.474333,298.536218,-0.65
MATVEC,uint32_t,8,2048,256,16,268.747000,269.390139,0.24
MATVEC,uint32_t,8,2048,256,32,256.292667,257.165975,0.34
MATVEC,uint32_t,8,2048,256,64,246.342000,249.106445,1.12
MATVEC,uint32_t,8,2048,256,128,242.723000,245.528236,1.16
MATVEC,uint32_t,8,2048,256,256,240.786000,241.117847,0.14
MATVEC,uint32_t,8,2048,512,8,598.328333,595.555866,-0.46
MATVEC,uint32_t,8,2048,512,16,534.850333,537.613972,0.52
MATVEC,uint32_t,8,2048,512,32,512.160667,512.665285,0.10
MATVEC,uint32_t,8,2048,512,64,491.167333,496.567968,1.10
MATVEC,uint32_t,8,2048,512,128,483.528333,489.431558,1.22
MATVEC,uint32_t,8,2048,512,256,480.517333,482.757115,0.47
MATVEC,uint32_t,8,4096,16,8,40.874667,40.414486,-1.13
MATVEC,uint32_t,8,4096,16,16,36.938000,36.679257,-0.70
MATVEC,uint32_t,8,4096,32,8,78.291000,77.522262,-0.98
MATVEC,uint32_t,8,4096,32,16,70.449333,70.237450,-0.30
MATVEC,uint32_t,8,4096,32,32,66.343333,66.872463,0.80
MATVEC,uint32_t,8,4096,64,8,153.059667,151.754860,-0.85
MATVEC,uint32_t,8,4096,64,16,137.451000,137.232855,-0.16
MATVEC,uint32_t,8,4096,64,32,129.222667,130.970100,1.35
MATVEC,uint32_t,8,4096,64,64,125.726000,126.113122,0.31
MATVEC,uint32_t,8,4096,128,8,302.471333,300.271171,-0.73
MATVEC,uint32_t,8,4096,128,16,269.978000,271.232660,0.46
MATVEC,uint32_t,8,4096,128,32,257.170000,258.733720,0.61
MATVEC,uint32_t,8,4096,128,64,248.270667,250.679224,0.97
MATVEC,uint32_t,8,4096,128,128,244.343000,246.658974,0.95
MATVEC,uint32_t,8,4096,256,8,600.788333,596.996384,-0.63
MATVEC,uint32_t,8,4096,256,16,537.352000,538.696268,0.25
MATVEC,uint32_t,8,4096,256,32,512.486333,514.257605,0.35
MATVEC,uint32_t,8,4096,256,64,492.611667,498.135727,1.12
MATVEC,uint32_t,8,4096,256,128,485.345000,490.979443,1.16
MATVEC,uint32_t,8,4096,256,256,481.462000,482.077049,0.13
MATVEC,uint32_t,8,8192,16,8,81.662667,80.757856,-1.11
MATVEC,uint32_t,8,8192,16,16,73.751667,73.282559,-0.64
MATVEC,uint32_t,8,8192,32,8,156.540667,154.973402,-1.00
MATVEC,uint32_t,8,8192,32,16,140.814000,140.406479,-0.29
MATVEC,uint32_t,8,8192,32,32,132.620333,133.671522,0.79
MATVEC,uint32_t,8,8192,64,8,306.095000,303.438322,-0.87
MATVEC,uint32_t,8,8192,64,16,274.719333,274.397845,-0.12
MATVEC,uint32_t,8,8192,64,32,258.398333,261.866245,1.34
MATVEC,uint32_t,8,8192,64,64,251.351667,252.140130,0.31
MATVEC,uint32_t,8,8192,128,8,604.855000,600.468702,-0.73
MATVEC,uint32_t,8,8192,128,16,539.601333,542.394234,0.52
MATVEC,uint32_t,8,8192,128,32,514.310667,517.393468,0.60
MATVEC,uint32_t,8,8192,128,64,496.481667,501.281553,0.97
MATVEC,uint32_t,8,8192,128,128,488.581667,493.221120,0.95
MATVEC,uint32_t,16,16,16,8,0.293000,0.281992,-3.76
MATVEC,uint32_t,16,16,16,16,0.276667,0.268568,-2.93
MATVEC,uint32_t,16,16,32,8,0.496333,0.471831,-4.94
MATVEC,uint32_t,16,16,32,16,0.459445,0.446190,-2.89
MATVEC,uint32_t,16,16,32,32,0.446667,0.438980,-1.72
MATVEC,uint32_t,16,16,64,8,0.885333,0.849021,-4.10
MATVEC,uint32_t,16,16,64,16,0.824333,0.800336,-2.91
MATVEC,uint32_t,16,16,64,32,0.789333,0.782054,-0.92
MATVEC,uint32_t,16,16,64,64,0.781667,0.774760,-0.88
MATVEC,uint32_t,16,16,128,8,1.671667,1.587623,-5.03
MATVEC,uint32_t,16,16,128,16,1.546333,1.498965,-3.06
MATVEC,uint32_t,16,16,128,32,1.488333,1.454088,-2.30
MATVEC,uint32_t,16,16,128,64,1.460000,1.439741,-1.39
MATVEC,uint32_t,16,16,128,128,1.451333,1.438354,-0.89
MATVEC,uint32_t,16,16,256,8,3.236000,3.067828,-5.20
MATVEC,uint32_t,16,16,256,16,2.982000,2.887512,-3.17
MATVEC,uint32_t,16,16,256,32,2.861667,2.791352,-2.46
MATVEC,uint32_t,16,16,256,64,2.798667,2.754339,-1.58
MATVEC,uint32_t,16,16,256,128,2.779000,2.744398,-1.25
MATVEC,uint32_t,16,16,512,8,6.367000,6.022711,-5.41
MATVEC,uint32_t,16,16,512,16,5.864667,5.664860,-3.41
MATVEC,uint32_t,16,16,512,32,5.619667,5.466473,-2.73
MATVEC,uint32_t,16,16,512,64,5.489667,5.402907,-1.58
MATVEC,uint32_t,16,16,512,128,5.446000,5.374717,-1.31
MATVEC,uint32_t,16,16,1024,8,12.630000,11.918335,-5.63
MATVEC,uint32_t,16,16,1024,16,11.600667,11.219701,-3.28
MATVEC,uint32_t,16,16,1024,32,11.118333,10.812837,-2.75
MATVEC,uint32_t,16,16,1024,64,10.875667,10.714767,-1.48
MATVEC,uint32_t,16,16,1024,128,10.756667,10.642318,-1.06
MATVEC,uint32_t,16,16,2048,8,25.150333,23.714372,-5.71
MATVEC,uint32_t,16,16,2048,16,23.113333,22.321291,-3.43
MATVEC,uint32_t,16,16,2048,32,22.123000,21.498324,-2.82
MATVEC,uint32_t,16,16,2048,64,21.625333,21.340323,-1.32
MATVEC,uint32_t,16,16,2048,128,21.390333,21.168457,-1.04
MATVEC,uint32_t,16,16,4096,8,50.190000,47.321597,-5.72
MATVEC,uint32_t,16,16,4096,16,46.129333,44.511259,-3.51
MATVEC,uint32_t,16,16,4096,32,44.141000,42.882573,-2.85
MATVEC,uint32_t,16,16,4096,64,43.140667,42.593435,-1.27
MATVEC,uint32_t,16,16,4096,128,42.656000,42.223398,-1.01
MATVEC,uint32_t,16,16,8192,8,100.260000,94.483068,-5.76
MATVEC,uint32_t,16,16,8192,16,92.152333,88.900090,-3.53
MATVEC,uint32_t,16,16,8192,32,88.155333,85.651042,-2.84
MATVEC,uint32_t,16,16,8192,64,86.181000,85.099648,-1.25
MATVEC,uint32_t,16,16,8192,128,85.176333,84.333280,-0.99
MATVEC,uint32_t,16,32,16,8,0.517000,0.492324,-4.77
MATVEC,uint32_t,16,32,16,16,0.476000,0.463730,-2.58
MATVEC,uint32_t,16,32,32,8,0.902333,0.868173,-3.79
MATVEC,uint32_t,16,32,32,16,0.837333,0.817353,-2.39
MATVEC,uint32_t,16,32,32,32,0.817667,0.800112,-2.15
MATVEC,uint32_t,16,32,64,8,1.685000,1.601684,-4.94
MATVEC,uint32_t,16,32,64,16,1.561333,1.517674,-2.80
MATVEC,uint32_t,16,32,64,32,1.499333,1.468558,-2.05
MATVEC,uint32_t,16,32,64,64,1.477000,1.456018,-1.42
MATVEC,uint32_t,16,32,128,8,3.249667,3.086384,-5.02
MATVEC,uint32_t,16,32,128,16,3.000000,2.901632,-3.28
MATVEC,uint32_t,16,32,128,32,2.872333,2.806059,-2.31
MATVEC,uint32_t,16,32,128,64,2.829667,2.768560,-2.16
MATVEC,uint32_t,16,32,128,128,2.798333,2.760684,-1.35
MATVEC,uint32_t,16,32,256,8,6.392333,6.041567,-5.49
MATVEC,uint32_t,16,32,256,16,5.882000,5.677232,-3.48
MATVEC,uint32_t,16,32,256,32,5.630000,5.480957,-2.65
MATVEC,uint32_t,16,32,256,64,5.512000,5.416394,-1.73
MATVEC,uint32_t,16,32,256,128,5.467667,5.388447,-1.45
MATVEC,uint32_t,16,32,512,8,12.638000,11.936162,-5.55
MATVEC,uint32_t,16,32,512,16,11.630000,11.231322,-3.43
MATVEC,uint32_t,16,32,512,32,11.139333,10.836222,-2.72
MATVEC,uint32_t,16,32,512,64,10.887667,10.731494,-1.43
MATVEC,uint32_t,16,32,512,128,10.770667,10.653019,-1.09
MATVEC,uint32_t,16,32,1024,8,25.170333,23.728724,-5.73
MATVEC,uint32_t,16,32,1024,16,23.132667,22.331455,-3.46
MATVEC,uint32_t,16,32,1024,32,22.129667,21.538984,-2.67
MATVEC,uint32_t,16,32,1024,64,21.646000,21.354201,-1.35
MATVEC,uint32_t,16,32,1024,128,21.409333,21.182591,-1.06
MATVEC,uint32_t,16,32,2048,8,50.198000,47.319568,-5.73
MATVEC,uint32_t,16,32,2048,16,46.139333,44.526258,-3.50
MATVEC,uint32_t,16,32,2048,32,44.152000,42.910635,-2.81
MATVEC,uint32_t,16,32,2048,64,43.166000,42.605596,-1.30
MATVEC,uint32_t,16,32,2048,128,42.675333,42.235561,-1.03
MATVEC,uint32_t,16,32,4096,8,100.288000,94.534807,-5.74
MATVEC,uint32_t,16,32,4096,16,92.167333,88.903182,-3.54
MATVEC,uint32_t,16,32,4096,32,88.200667,85.670359,-2.87
MATVEC,uint32_t,16,32,4096,64,86.209333,85.111819,-1.27
MATVEC,uint32_t,16,32,4096,128,85.227667,84.345443,-1.04
MATVEC,uint32_t,16,32,8192,8,200.396000,188.857494,-5.76
MATVEC,uint32_t,16,32,8192,16,184.225000,177.683331,-3.55
MATVEC,uint32_t,16,32,8192,32,176.202667,171.188847,-2.85
MATVEC,uint32_t,16,32,8192,64,172.239667,170.124246,-1.23
MATVEC,uint32_t,16,32,8192,128,170.251000,168.565208,-0.99
MATVEC,uint32_t,16,64,16,8,0.938333,0.903193,-3.74
MATVEC,uint32_t,16,64,16,16,0.874667,0.853290,-2.44
MATVEC,uint32_t,16,64,32,8,1.732333,1.633205,-5.72
MATVEC,uint32_t,16,64,32,16,1.599000,1.550333,-3.04
MATVEC,uint32_t,16,64,32,32,1.534667,1.501283,-2.18
MATVEC,uint32_t,16,64,64,8,3.293000,3.107402,-5.64
MATVEC,uint32_t,16,64,64,16,3.047000,2.928145,-3.90
MATVEC,uint32_t,16,64,64,32,2.911000,2.830666,-2.76
MATVEC,uint32_t,16,64,64,64,2.856333,2.792968,-2.22
MATVEC,uint32_t,16,64,128,8,6.420333,6.074099,-5.39
MATVEC,uint32_t,16,64,128,16,5.921333,5.704094,-3.67
MATVEC,uint32_t,16,64,128,32,5.671667,5.509635,-2.86
MATVEC,uint32_t,16,64,128,64,5.550000,5.436292,-2.05
MATVEC,uint32_t,16,64,128,128,5.493000,5.421315,-1.31
MATVEC,uint32_t,16,64,256,8,12.671667,11.970969,-5.53
MATVEC,uint32_t,16,64,256,16,11.665667,11.255671,-3.51
MATVEC,uint32_t,16,64,256,32,11.170667,10.862192,-2.76
MATVEC,uint32_t,16,64,256,64,10.928333,10.746734,-1.66
MATVEC,uint32_t,16,64,256,128,10.809000,10.679411,-1.20
MATVEC,uint32_t,16,64,512,8,25.195667,23.763715,-5.68
MATVEC,uint32_t,16,64,512,16,23.174333,22.361052,-3.51
MATVEC,uint32_t,16,64,512,32,22.169667,21.570645,-2.70
MATVEC,uint32_t,16,64,512,64,21.687667,21.377745,-1.43
MATVEC,uint32_t,16,64,512,128,21.434667,21.211205,-1.04
MATVEC,uint32_t,16,64,1024,8,50.234000,47.348164,-5.74
MATVEC,uint32_t,16,64,1024,16,46.175333,44.544499,-3.53
MATVEC,uint32_t,16,64,1024,32,44.194333,42.960147,-2.79
MATVEC,uint32_t,16,64,1024,64,43.201000,42.623194,-1.34
MATVEC,uint32_t,16,64,1024,128,42.714333,42.263143,-1.06
MATVEC,uint32_t,16,64,2048,8,100.308667,94.529949,-5.76
MATVEC,uint32_t,16,64,2048,16,92.206000,88.936268,-3.55
MATVEC,uint32_t,16,64,2048,32,88.250000,85.697868,-2.89
MATVEC,uint32_t,16,64,2048,64,86.240000,85.117199,-1.30
MATVEC,uint32_t,16,64,2048,128,85.257667,84.369775,-1.04
MATVEC,uint32_t,16,64,4096,8,200.478333,188.959092,-5.75
MATVEC,uint32_t,16,64,4096,16,184.258333,177.691351,-3.56
MATVEC,uint32_t,16,64,4096,32,176.290333,171.218190,-2.88
MATVEC,uint32_t,16,64,4096,64,172.301667,170.119323,-1.27
MATVEC,uint32_t,16,64,4096,128,170.315667,168.589540,-1.01
MATVEC,uint32_t,16,64,8192,8,400.771000,377.606750,-5.78
MATVEC,uint32_t,16,64,8192,16,368.316000,355.247437,-3.55
MATVEC,uint32_t,16,64,8192,32,352.306667,342.258830,-2.85
MATVEC,uint32_t,16,64,8192,64,344.401667,340.139582,-1.24
MATVEC,uint32_t,16,64,8192,128,340.446000,337.029069,-1.00
MATVEC,uint32_t,16,128,16,8,1.808000,1.683152,-6.91
MATVEC,uint32_t,16,128,16,16,1.671667,1.619795,-3.10
MATVEC,uint32_t,16,128,32,8,3.381333,3.163048,-6.46
MATVEC,uint32_t,16,128,32,16,3.112000,2.981637,-4.19
MATVEC,uint32_t,16,128,32,32,2.984667,2.885943,-3.31
MATVEC,uint32_t,16,128,64,8,6.502000,6.111137,-6.01
MATVEC,uint32_t,16,128,64,16,6.004667,5.749557,-4.25
MATVEC,uint32_t,16,128,64,32,5.742333,5.546604,-3.41
MATVEC,uint32_t,16,128,64,64,5.630000,5.490964,-2.47
MATVEC,uint32_t,16,128,128,8,12.752667,12.030100,-5.67
MATVEC,uint32_t,16,128,128,16,11.747667,11.304926,-3.77
MATVEC,uint32_t,16,128,128,32,11.245333,10.905326,-3.02
MATVEC,uint32_t,16,128,128,64,10.994333,10.769891,-2.04
MATVEC,uint32_t,16,128,128,128,10.889667,10.730066,-1.47
MATVEC,uint32_t,16,128,256,8,25.282333,23.827951,-5.75
MATVEC,uint32_t,16,128,256,16,23.252333,22.400340,-3.66
MATVEC,uint32_t,16,128,256,32,22.250333,21.598233,-2.93
MATVEC,uint32_t,16,128,256,64,21.763333,21.396988,-1.68
MATVEC,uint32_t,16,128,256,128,21.517333,21.223105,-1.37
MATVEC,uint32_t,16,128,512,8,50.318333,47.413848,-5.77
MATVEC,uint32_t,16,128,512,16,46.262667,44.596045,-3.60
MATVEC,uint32_t,16,128,512,32,44.262667,43.016717,-2.81
MATVEC,uint32_t,16,128,512,64,43.272667,42.667664,-1.40
MATVEC,uint32_t,16,128,512,128,42.787333,42.308483,-1.12
MATVEC,uint32_t,16,128,1024,8,100.405333,94.583416,-5.80
MATVEC,uint32_t,16,128,1024,16,92.280000,88.964652,-3.59
MATVEC,uint32_t,16,128,1024,32,88.317667,85.770559,-2.88
MATVEC,uint32_t,16,128,1024,64,86.321000,85.143092,-1.36
MATVEC,uint32_t,16,128,1024,128,85.319667,84.409122,-1.07
MATVEC,uint32_t,16,128,2048,8,200.526000,188.951214,-5.77
MATVEC,uint32_t,16,128,2048,16,184.329667,177.754345,-3.57
MATVEC,uint32_t,16,128,2048,32,176.370333,171.267183,-2.89
MATVEC,uint32_t,16,128,2048,64,172.373333,170.164478,-1.28
MATVEC,uint32_t,16,128,2048,128,170.376667,168.627140,-1.03
MATVEC,uint32_t,16,128,4096,8,400.895000,377.808260,-5.76
MATVEC,uint32_t,16,128,4096,16,368.360333,355.266077,-3.55
MATVEC,uint32_t,16,128,4096,32,352.432667,342.306542,-2.87
MATVEC,uint32_t,16,128,4096,64,344.473333,340.194866,-1.24
MATVEC,uint32_t,16,128,4096,128,340.497667,337.024221,-1.02
MATVEC,uint32_t,16,256,16,8,3.521333,3.231726,-8.22
MATVEC,uint32_t,16,256,16,16,3.255333,3.119701,-4.17
MATVEC,uint32_t,16,256,32,8,6.665000,6.199886,-6.98
MATVEC,uint32_t,16,256,32,16,6.145333,5.836213,-5.03
MATVEC,uint32_t,16,256,32,32,5.890000,5.641018,-4.23
MATVEC,uint32_t,16,256,64,8,12.918000,12.093165,-6.39
MATVEC,uint32_t,16,256,64,16,11.900333,11.381525,-4.36
MATVEC,uint32_t,16,256,64,32,11.398667,10.972721,-3.74
MATVEC,uint32_t,16,256,64,64,11.149000,10.870967,-2.49
MATVEC,uint32_t,16,256,128,8,25.423000,23.935037,-5.85
MATVEC,uint32_t,16,256,128,16,23.411000,22.484013,-3.96
MATVEC,uint32_t,16,256,128,32,22.398667,21.678022,-3.22
MATVEC,uint32_t,16,256,128,64,21.904667,21.407745,-2.27
MATVEC,uint32_t,16,256,128,128,21.660333,21.353473,-1.42
MATVEC,uint32_t,16,256,256,8,50.480667,47.533307,-5.84
MATVEC,uint32_t,16,256,256,16,46.410333,44.667469,-3.76
MATVEC,uint32_t,16,256,256,32,44.419667,43.062851,-3.05
MATVEC,uint32_t,16,256,256,64,43.422000,42.697297,-1.67
MATVEC,uint32_t,16,256,256,128,42.927333,42.281755,-1.50
MATVEC,uint32_t,16,256,512,8,100.535333,94.705436,-5.80
MATVEC,uint32_t,16,256,512,16,92.445667,89.065394,-3.66
MATVEC,uint32_t,16,256,512,32,88.459000,85.881389,-2.91
MATVEC,uint32_t,16,256,512,64,86.454333,85.224907,-1.42
MATVEC,uint32_t,16,256,512,128,85.471667,84.512507,-1.12
MATVEC,uint32_t,16,256,1024,8,200.683333,189.049648,-5.80
MATVEC,uint32_t,16,256,1024,16,184.482667,177.799903,-3.62
MATVEC,uint32_t,16,256,1024,32,176.493000,171.389891,-2.89
MATVEC,uint32_t,16,256,1024,64,172.491000,170.185941,-1.34
MATVEC,uint32_t,16,256,1024,128,170.526333,168.615358,-1.12
MATVEC,uint32_t,16,256,2048,8,401.030000,377.788393,-5.80
MATVEC,uint32_t,16,256,2048,16,368.506667,355.391311,-3.56
MATVEC,uint32_t,16,256,2048,32,352.610333,342.396158,-2.90
MATVEC,uint32_t,16,256,2048,64,344.579667,340.264723,-1.25
MATVEC,uint32_t,16,256,2048,128,340.642667,337.131441,-1.03
MATVEC,uint32_t,16,512,16,8,6.963667,6.327578,-9.13
MATVEC,uint32_t,16,512,16,16,6.439000,6.114108,-5.05
MATVEC,uint32_t,16,512,32,8,13.228333,12.237068,-7.49
MATVEC,uint32_t,16,512,32,16,12.198000,11.532174,-5.46
MATVEC,uint32_t,16,512,32,32,11.684000,11.152001,-4.55
MATVEC,uint32_t,16,512,64,8,25.751667,24.057211,-6.58
MATVEC,uint32_t,16,512,64,16,23.696333,22.611734,-4.58
MATVEC,uint32_t,16,512,64,32,22.697000,21.816682,-3.88
MATVEC,uint32_t,16,512,64,64,22.198333,21.627952,-2.57
MATVEC,uint32_t,16,512,128,8,50.795667,47.745055,-6.01
MATVEC,uint32_t,16,512,128,16,46.723333,44.832686,-4.05
MATVEC,uint32_t,16,512,128,32,44.735000,43.211620,-3.41
MATVEC,uint32_t,16,512,128,64,43.705667,42.683230,-2.34
MATVEC,uint32_t,16,512,128,128,43.222000,42.597801,-1.44
MATVEC,uint32_t,16,512,256,8,100.886667,94.942553,-5.89
MATVEC,uint32_t,16,512,256,16,92.747333,89.207521,-3.82
MATVEC,uint32_t,16,512,256,32,88.771333,85.987844,-3.14
MATVEC,uint32_t,16,512,256,64,86.767333,85.294176,-1.70
MATVEC,uint32_t,16,512,256,128,85.760000,84.397053,-1.59
MATVEC,uint32_t,16,512,512,8,200.995000,189.290761,-5.82
MATVEC,uint32_t,16,512,512,16,184.797000,178.004210,-3.68
MATVEC,uint32_t,16,512,512,32,176.819667,171.627219,-2.94
MATVEC,uint32_t,16,512,512,64,172.785333,170.358318,-1.40
MATVEC,uint32_t,16,512,512,128,170.805333,168.878345,-1.13
MATVEC,uint32_t,16,512,1024,8,401.340333,377.982111,-5.82
MATVEC,uint32_t,16,512,1024,16,368.839667,355.471470,-3.62
MATVEC,uint32_t,16,512,1024,32,352.930667,342.643216,-2.91
MATVEC,uint32_t,16,512,1024,64,344.853333,340.244209,-1.34
MATVEC,uint32_t,16,512,1024,128,340.967667,337.173876,-1.11
MATVEC,uint32_t,16,1024,16,8,13.826000,12.511828,-9.51
MATVEC,uint32_t,16,1024,16,16,12.781000,12.101836,-5.31
MATVEC,uint32_t,16,1024,32,8,26.370667,24.302428,-7.84
MATVEC,uint32_t,16,1024,32,16,24.298000,22.903812,-5.74
MATVEC,uint32_t,16,1024,32,32,23.285333,22.176128,-4.76
MATVEC,uint32_t,16,1024,64,8,51.419000,47.984787,-6.68
MATVEC,uint32_t,16,1024,64,16,47.306667,44.998202,-4.88
MATVEC,uint32_t,16,1024,64,32,45.310000,43.483433,-4.03
MATVEC,uint32_t,16,1024,64,64,44.315667,43.131224,-2.67
MATVEC,uint32_t,16,1024,128,8,101.525667,95.363826,-6.07
MATVEC,uint32_t,16,1024,128,16,93.317333,89.529995,-4.06
MATVEC,uint32_t,16,1024,128,32,89.361333,86.276815,-3.45
MATVEC,uint32_t,16,1024,128,64,87.354333,85.221712,-2.44
MATVEC,uint32_t,16,1024,128,128,86.357000,85.073058,-1.49
MATVEC,uint32_t,16,1024,256,8,201.654667,189.760940,-5.90
MATVEC,uint32_t,16,1024,256,16,185.381667,178.287625,-3.83
MATVEC,uint32_t,16,1024,256,32,177.409667,171.840157,-3.14
MATVEC,uint32_t,16,1024,256,64,173.389333,170.487774,-1.67
MATVEC,uint32_t,16,1024,256,128,171.414667,168.625107,-1.63
MATVEC,uint32_t,16,1024,512,8,401.909000,378.460931,-5.83
MATVEC,uint32_t,16,1024,512,16,369.404333,355.880846,-3.66
MATVEC,uint32_t,16,1024,512,32,353.499667,343.118999,-2.94
MATVEC,uint32_t,16,1024,512,64,345.514333,340.551581,-1.44
MATVEC,uint32_t,16,1024,512,128,341.482333,337.686959,-1.11
MATVEC,uint32_t,16,2048,16,8,27.569333,24.875638,-9.77
MATVEC,uint32_t,16,2048,16,16,25.476333,24.075306,-5.50
MATVEC,uint32_t,16,2048,32,8,52.639000,48.428157,-8.00
MATVEC,uint32_t,16,2048,32,16,48.504333,45.625214,-5.94
MATVEC,uint32_t,16,2048,32,32,46.481333,44.224249,-4.86
MATVEC,uint32_t,16,2048,64,8,102.747333,95.838945,-6.72
MATVEC,uint32_t,16,2048,64,16,94.536000,89.613277,-5.21
MATVEC,uint32_t,16,2048,64,32,90.542000,86.785087,-4.15
MATVEC,uint32_t,16,2048,64,64,88.507667,86.133468,-2.68
MATVEC,uint32_t,16,2048,128,8,202.857333,190.598836,-6.04
MATVEC,uint32_t,16,2048,128,16,186.587667,178.924399,-4.11
MATVEC,uint32_t,16,2048,128,32,178.588000,172.378239,-3.48
MATVEC,uint32_t,16,2048,128,64,174.548667,170.299828,-2.43
MATVEC,uint32_t,16,2048,128,128,172.553333,170.000910,-1.48
MATVEC,uint32_t,16,2048,256,8,403.161667,379.392605,-5.90
MATVEC,uint32_t,16,2048,256,16,370.651000,356.447804,-3.83
MATVEC,uint32_t,16,2048,256,32,354.736000,343.544783,-3.15
MATVEC,uint32_t,16,2048,256,64,346.688000,340.880923,-1.68
MATVEC,uint32_t,16,2048,256,128,342.721333,337.084073,-1.64
