data_type,thread,iteration,buffer_size,measured,predicted,error_percent
uint64_t,2,4096,256,294.246667,310.569476,5.55
uint64_t,2,16384,32,161.350333,175.862945,8.99
uint64_t,4,256,256,18.488333,19.506168,5.51
uint64_t,4,512,32,5.111667,5.563518,8.84
uint64_t,4,512,64,9.659000,10.543010,9.15
uint64_t,4,1024,8,3.715000,3.588143,-3.41
uint64_t,4,1024,16,5.709667,6.122488,7.23
uint64_t,4,512,128,18.690667,20.884053,11.74
uint64_t,2,8192,128,297.617667,324.815205,9.14
uint64_t,4,1024,32,10.154000,11.057594,8.90
uint64_t,4,512,256,36.884667,38.912160,5.50
uint64_t,4,2048,8,7.260333,7.107150,-2.11
uint64_t,4,1024,64,19.262667,21.014318,9.09
uint64_t,4,2048,16,11.391000,12.176469,6.90
uint64_t,4,1024,128,37.300000,41.698063,11.79
uint64_t,4,2048,32,20.228000,22.045747,8.99
uint64_t,2,16384,64,306.986333,335.132980,9.17
uint64_t,4,4096,8,14.427000,14.146012,-1.95
uint64_t,4,2048,64,38.439000,41.956935,9.15
uint64_t,4,4096,16,22.521333,24.284429,7.83
uint64_t,4,1024,256,73.677000,77.724137,5.49
uint64_t,4,4096,32,40.394333,44.022051,8.98
uint64_t,4,2048,128,74.474667,83.328508,11.89
uint64_t,4,8192,8,28.825333,28.225124,-2.08
uint64_t,4,8192,16,45.049000,48.500351,7.66
uint64_t,4,4096,64,76.841333,83.842168,9.11
uint64_t,4,2048,256,147.212000,155.348091,5.53
uint64_t,4,8192,32,80.747333,87.974660,8.95
uint64_t,4,16384,8,57.626667,56.383349,-2.16
uint64_t,8,256,8,1.161000,1.119762,-3.55
uint64_t,4,4096,128,148.893333,166.589399,11.89
uint64_t,8,256,16,1.623667,1.696026,4.46
uint64_t,4,16384,16,90.019000,96.932194,7.68
uint64_t,8,256,32,2.740667,2.849846,3.98
uint64_t,8,256,64,5.058000,5.317239,5.13
uint64_t,8,512,8,2.256667,2.171147,-3.79
uint64_t,8,256,128,9.430000,10.492428,11.27
uint64_t,8,512,16,3.181333,3.321013,4.39
