operation,data_type,thread,iteration,vec_length,buffer_size,measured,predicted,error_percent
MATVEC,uint32_t,8,512,32,16,8.854333,8.237539,-6.97
MATVEC,uint32_t,8,512,32,32,8.437333,8.011629,-5.05
MATVEC,uint32_t,8,512,64,8,19.182667,17.458046,-8.99
MATVEC,uint32_t,8,512,64,16,17.245000,16.293878,-5.52
MATVEC,uint32_t,8,512,64,32,16.210333,15.836018,-2.31
MATVEC,uint32_t,8,512,64,64,15.828000,15.491506,-2.13
MATVEC,uint32_t,8,512,128,8,37.806000,34.736079,-8.12
MATVEC,uint32_t,8,512,128,16,33.812000,32.404799,-4.16
MATVEC,uint32_t,8,512,128,32,32.196000,31.486768,-2.20
MATVEC,uint32_t,8,512,128,64,31.108667,30.800157,-0.99
MATVEC,uint32_t,8,512,128,128,30.616667,30.491562,-0.41
MATVEC,uint32_t,8,512,256,8,74.994000,69.280340,-7.62
MATVEC,uint32_t,8,512,256,16,67.231333,64.620890,-3.88
MATVEC,uint32_t,8,512,256,32,64.129333,62.787976,-2.09
MATVEC,uint32_t,8,512,256,64,61.657000,61.410461,-0.40
MATVEC,uint32_t,8,512,256,128,60.732667,60.853811,0.20
MATVEC,uint32_t,8,512,256,256,60.293333,59.949082,-0.57
MATVEC,uint32_t,8,512,512,8,149.213000,138.385321,-7.26
MATVEC,uint32_t,8,512,512,16,133.837667,129.055845,-3.57
MATVEC,uint32_t,8,512,512,32,128.119333,125.390178,-2.13
MATVEC,uint32_t,8,512,512,64,122.854000,122.636054,-0.18
MATVEC,uint32_t,8,512,512,128,120.955333,121.512008,0.46
MATVEC,uint32_t,8,512,512,256,120.213000,120.201129,-0.01
MATVEC,uint32_t,8,512,1024,8,297.984333,276.623873,-7.17
MATVEC,uint32_t,8,512,1024,16,266.921000,257.928414,-3.37
MATVEC,uint32_t,8,512,1024,32,256.161000,250.594997,-2.17
MATVEC,uint32_t,8,512,1024,64,245.089000,245.072515,-0.01
MATVEC,uint32_t,8,512,1024,128,241.317000,242.820450,0.62
MATVEC,uint32_t,8,512,1024,256,239.773667,240.304658,0.22
MATVEC,uint32_t,8,512,2048,8,594.657000,553.065869,-6.99
MATVEC,uint32_t,8,512,2048,16,532.846333,515.666564,-3.22
MATVEC,uint32_t,8,512,2048,32,512.416667,500.972445,-2.23
MATVEC,uint32_t,8,512,2048,64,489.737333,489.956570,0.04
MATVEC,uint32_t,8,512,2048,128,482.194333,485.442836,0.67
MATVEC,uint32_t,8,512,2048,256,478.890333,480.401508,0.32
MATVEC,uint32_t,8,1024,16,8,10.270000,8.930323,-13.04
MATVEC,uint32_t,8,1024,16,16,9.273667,8.358858,-9.86
MATVEC,uint32_t,8,1024,32,8,19.575000,17.571801,-10.23
MATVEC,uint32_t,8,1024,32,16,17.637667,16.404010,-6.99
MATVEC,uint32_t,8,1024,32,32,16.645000,15.950403,-4.17
MATVEC,uint32_t,8,1024,64,8,38.297333,34.847263,-9.01
MATVEC,uint32_t,8,1024,64,16,34.420000,32.516952,-5.53
MATVEC,uint32_t,8,1024,64,32,32.368333,31.599084,-2.38
MATVEC,uint32_t,8,1024,64,64,31.494000,30.905086,-1.87
MATVEC,uint32_t,8,1024,128,8,75.546000,69.403431,-8.13
MATVEC,uint32_t,8,1024,128,16,67.525000,64.738828,-4.13
MATVEC,uint32_t,8,1024,128,32,64.350667,62.900619,-2.25
MATVEC,uint32_t,8,1024,128,64,62.138000,61.523190,-0.99
MATVEC,uint32_t,8,1024,128,128,61.142000,60.889795,-0.41
MATVEC,uint32_t,8,1024,256,8,150.215667,138.491381,-7.80
MATVEC,uint32_t,8,1024,256,16,134.396333,129.170670,-3.89
MATVEC,uint32_t,8,1024,256,32,128.190333,125.503035,-2.10
MATVEC,uint32_t,8,1024,256,64,123.222667,122.743788,-0.39
MATVEC,uint32_t,8,1024,256,128,121.390667,121.622236,0.19
MATVEC,uint32_t,8,1024,256,256,120.479667,119.737389,-0.62
MATVEC,uint32_t,8,1024,512,8,299.001000,276.701428,-7.46
MATVEC,uint32_t,8,1024,512,16,267.498333,258.040712,-3.54
MATVEC,uint32_t,8,1024,512,32,256.106000,250.707473,-2.11
MATVEC,uint32_t,8,1024,512,64,245.626333,245.195520,-0.18
MATVEC,uint32_t,8,1024,512,128,241.793333,242.938781,0.47
MATVEC,uint32_t,8,1024,512,256,240.315667,240.294068,-0.01
MATVEC,uint32_t,8,1024,1024,8,595.789000,553.178274,-7.15
MATVEC,uint32_t,8,1024,1024,16,533.598333,515.785558,-3.34
MATVEC,uint32_t,8,1024,1024,32,512.182333,501.117139,-2.16
MATVEC,uint32_t,8,1024,1024,64,490.234333,490.067896,-0.03
MATVEC,uint32_t,8,1024,1024,128,482.529000,485.555479,0.63
MATVEC,uint32_t,8,1024,1024,256,479.454000,480.513855,0.22
MATVEC,uint32_t,8,2048,16,8,20.471667,17.791354,-13.09
MATVEC,uint32_t,8,2048,16,16,18.499000,16.647547,-10.01
MATVEC,uint32_t,8,2048,32,8,39.210333,35.074022,-10.55
MATVEC,uint32_t,8,2048,32,16,35.250667,32.736944,-7.13
MATVEC,uint32_t,8,2048,32,32,33.222667,31.827945,-4.20
MATVEC,uint32_t,8,2048,64,8,76.507333,69.625690,-8.99
MATVEC,uint32_t,8,2048,64,16,68.753333,64.963095,-5.51
MATVEC,uint32_t,8,2048,64,32,64.659333,63.125211,-2.37
MATVEC,uint32_t,8,2048,64,64,62.920000,61.732239,-1.89
MATVEC,uint32_t,8,2048,128,8,151.169333,138.738130,-8.22
MATVEC,uint32_t,8,2048,128,16,135.044667,129.406882,-4.17
MATVEC,uint32_t,8,2048,128,32,128.561667,125.728315,-2.20
MATVEC,uint32_t,8,2048,128,64,124.184667,122.969250,-0.98
MATVEC,uint32_t,8,2048,128,128,122.207333,121.686255,-0.43
MATVEC,uint32_t,8,2048,256,8,300.474333,276.913456,-7.84
MATVEC,uint32_t,8,2048,256,16,268.747000,258.270224,-3.90
MATVEC,uint32_t,8,2048,256,32,256.292667,250.933147,-2.09
MATVEC,uint32_t,8,2048,256,64,246.342000,245.410437,-0.38
MATVEC,uint32_t,8,2048,256,128,242.723000,243.159081,0.18
MATVEC,uint32_t,8,2048,256,256,240.786000,239.313997,-0.61
MATVEC,uint32_t,8,2048,512,8,598.328333,553.333636,-7.52
MATVEC,uint32_t,8,2048,512,16,534.850333,516.010440,-3.52
MATVEC,uint32_t,8,2048,512,32,512.160667,501.342058,-2.11
MATVEC,uint32_t,8,2048,512,64,491.167333,490.314446,-0.17
MATVEC,uint32_t,8,2048,512,128,483.528333,485.792323,0.47
MATVEC,uint32_t,8,2048,512,256,480.517333,480.479940,-0.01
MATVEC,uint32_t,8,4096,16,8,40.874667,35.513416,-13.12
MATVEC,uint32_t,8,4096,16,16,36.938000,33.224926,-10.05
MATVEC,uint32_t,8,4096,32,8,78.291000,70.078465,-10.49
MATVEC,uint32_t,8,4096,32,16,70.449333,65.402814,-7.16
MATVEC,uint32_t,8,4096,32,32,66.343333,63.583028,-4.16
MATVEC,uint32_t,8,4096,64,8,153.059667,139.182545,-9.07
MATVEC,uint32_t,8,4096,64,16,137.451000,129.855380,-5.53
MATVEC,uint32_t,8,4096,64,32,129.222667,126.177465,-2.36
MATVEC,uint32_t,8,4096,64,64,125.726000,123.386546,-1.86
MATVEC,uint32_t,8,4096,128,8,302.471333,277.407527,-8.29
MATVEC,uint32_t,8,4096,128,16,269.978000,258.742990,-4.16
MATVEC,uint32_t,8,4096,128,32,257.170000,251.383707,-2.25
MATVEC,uint32_t,8,4096,128,64,248.270667,245.861369,-0.97
MATVEC,uint32_t,8,4096,128,128,244.343000,243.279176,-0.44
MATVEC,uint32_t,8,4096,256,8,600.788333,553.757607,-7.83
MATVEC,uint32_t,8,4096,256,16,537.352000,516.469332,-3.89
MATVEC,uint32_t,8,4096,256,32,512.486333,501.793370,-2.09
MATVEC,uint32_t,8,4096,256,64,492.611667,490.743736,-0.38
MATVEC,uint32_t,8,4096,256,128,485.345000,486.232770,0.18
MATVEC,uint32_t,8,4096,256,256,481.462000,478.467212,-0.62
MATVEC,uint32_t,8,8192,16,8,81.662667,70.957540,-13.11
MATVEC,uint32_t,8,8192,16,16,73.751667,66.379684,-10.00
MATVEC,uint32_t,8,8192,32,8,156.540667,140.087350,-10.51
MATVEC,uint32_t,8,8192,32,16,140.814000,130.734553,-7.16
MATVEC,uint32_t,8,8192,32,32,132.620333,127.093195,-4.17
MATVEC,uint32_t,8,8192,64,8,306.095000,278.296255,-9.08
MATVEC,uint32_t,8,8192,64,16,274.719333,259.639951,-5.49
MATVEC,uint32_t,8,8192,64,32,258.398333,252.281972,-2.37
MATVEC,uint32_t,8,8192,64,64,251.351667,246.695159,-1.85
MATVEC,uint32_t,8,8192,128,8,604.855000,554.746322,-8.28
MATVEC,uint32_t,8,8192,128,16,539.601333,517.415205,-4.11
MATVEC,uint32_t,8,8192,128,32,514.310667,502.694490,-2.26
MATVEC,uint32_t,8,8192,128,64,496.481667,491.645607,-0.97
MATVEC,uint32_t,8,8192,128,128,488.581667,486.465018,-0.43
MATVEC,uint32_t,16,16,16,8,0.293000,0.250693,-14.44
MATVEC,uint32_t,16,16,16,16,0.276667,0.247890,-10.40
MATVEC,uint32_t,16,16,32,8,0.496333,0.424650,-14.44
MATVEC,uint32_t,16,16,32,16,0.459445,0.417278,-9.18
MATVEC,uint32_t,16,16,32,32,0.446667,0.418302,-6.35
MATVEC,uint32_t,16,16,64,8,0.885333,0.771850,-12.82
MATVEC,uint32_t,16,16,64,16,0.824333,0.755398,-8.36
MATVEC,uint32_t,16,16,64,32,0.789333,0.750162,-4.96
MATVEC,uint32_t,16,16,64,64,0.781667,0.754152,-3.52
MATVEC,uint32_t,16,16,128,8,1.671667,1.459701,-12.68
MATVEC,uint32_t,16,16,128,16,1.546333,1.427680,-7.67
MATVEC,uint32_t,16,16,128,32,1.488333,1.411604,-5.16
MATVEC,uint32_t,16,16,128,64,1.460000,1.413220,-3.20
MATVEC,uint32_t,16,16,128,128,1.451333,1.418964,-2.23
MATVEC,uint32_t,16,16,256,8,3.236000,2.836475,-12.35
MATVEC,uint32_t,16,16,256,16,2.982000,2.765480,-7.26
MATVEC,uint32_t,16,16,256,32,2.861667,2.727753,-4.68
MATVEC,uint32_t,16,16,256,64,2.798667,2.716892,-2.92
MATVEC,uint32_t,16,16,256,128,2.779000,2.720576,-2.10
MATVEC,uint32_t,16,16,512,8,6.367000,5.590513,-12.20
MATVEC,uint32_t,16,16,512,16,5.864667,5.441868,-7.21
MATVEC,uint32_t,16,16,512,32,5.619667,5.357577,-4.66
MATVEC,uint32_t,16,16,512,64,5.489667,5.341486,-2.70
MATVEC,uint32_t,16,16,512,128,5.446000,5.342517,-1.90
MATVEC,uint32_t,16,16,1024,8,12.630000,11.098818,-12.12
MATVEC,uint32_t,16,16,1024,16,11.600667,10.795854,-6.94
MATVEC,uint32_t,16,16,1024,32,11.118333,10.603570,-4.63
MATVEC,uint32_t,16,16,1024,64,10.875667,10.610932,-2.43
MATVEC,uint32_t,16,16,1024,128,10.756667,10.585234,-1.59
MATVEC,uint32_t,16,16,2048,8,25.150333,22.115769,-12.07
MATVEC,uint32_t,16,16,2048,16,23.113333,21.497422,-6.99
MATVEC,uint32_t,16,16,2048,32,22.123000,21.080662,-4.71
MATVEC,uint32_t,16,16,2048,64,21.625333,21.150575,-2.20
MATVEC,uint32_t,16,16,2048,128,21.390333,21.068123,-1.51
MATVEC,uint32_t,16,16,4096,8,50.190000,44.149838,-12.03
MATVEC,uint32_t,16,16,4096,16,46.129333,42.904651,-6.99
MATVEC,uint32_t,16,16,4096,32,44.141000,42.061984,-4.71
MATVEC,uint32_t,16,16,4096,64,43.140667,42.230530,-2.11
MATVEC,uint32_t,16,16,4096,128,42.656000,42.034138,-1.46
MATVEC,uint32_t,16,16,8192,8,100.260000,88.218024,-12.01
MATVEC,uint32_t,16,16,8192,16,92.152333,85.721327,-6.98
MATVEC,uint32_t,16,16,8192,32,88.155333,84.024670,-4.69
MATVEC,uint32_t,16,16,8192,64,86.181000,84.392438,-2.08
MATVEC,uint32_t,16,16,8192,128,85.176333,83.966168,-1.42
MATVEC,uint32_t,16,32,16,8,0.517000,0.429868,-16.85
MATVEC,uint32_t,16,32,16,16,0.476000,0.422490,-11.24
MATVEC,uint32_t,16,32,32,8,0.902333,0.776433,-13.95
MATVEC,uint32_t,16,32,32,16,0.837333,0.760518,-9.17
MATVEC,uint32_t,16,32,32,32,0.817667,0.758319,-7.26
MATVEC,uint32_t,16,32,64,8,1.685000,1.463690,-13.13
MATVEC,uint32_t,16,32,64,16,1.561333,1.431797,-8.30
MATVEC,uint32_t,16,32,64,32,1.499333,1.416423,-5.53
MATVEC,uint32_t,16,32,64,64,1.477000,1.418019,-3.99
MATVEC,uint32_t,16,32,128,8,3.249667,2.840089,-12.60
MATVEC,uint32_t,16,32,128,16,3.000000,2.769839,-7.67
MATVEC,uint32_t,16,32,128,32,2.872333,2.732125,-4.88
MATVEC,uint32_t,16,32,128,64,2.829667,2.721208,-3.83
MATVEC,uint32_t,16,32,128,128,2.798333,2.724758,-2.63
MATVEC,uint32_t,16,32,256,8,6.392333,5.593984,-12.49
MATVEC,uint32_t,16,32,256,16,5.882000,5.445896,-7.41
MATVEC,uint32_t,16,32,256,32,5.630000,5.361601,-4.77
MATVEC,uint32_t,16,32,256,64,5.512000,5.345454,-3.02
MATVEC,uint32_t,16,32,256,128,5.467667,5.346343,-2.22
MATVEC,uint32_t,16,32,512,8,12.638000,11.102118,-12.15
MATVEC,uint32_t,16,32,512,16,11.630000,10.798924,-7.15
MATVEC,uint32_t,16,32,512,32,11.139333,10.621510,-4.65
MATVEC,uint32_t,16,32,512,64,10.887667,10.615894,-2.50
MATVEC,uint32_t,16,32,512,128,10.770667,10.590661,-1.67
MATVEC,uint32_t,16,32,1024,8,25.170333,22.118792,-12.12
MATVEC,uint32_t,16,32,1024,16,23.132667,21.508193,-7.02
MATVEC,uint32_t,16,32,1024,32,22.129667,21.111895,-4.60
MATVEC,uint32_t,16,32,1024,64,21.646000,21.154628,-2.27
MATVEC,uint32_t,16,32,1024,128,21.409333,21.071841,-1.58
MATVEC,uint32_t,16,32,2048,8,50.198000,44.152812,-12.04
MATVEC,uint32_t,16,32,2048,16,46.139333,42.910744,-7.00
MATVEC,uint32_t,16,32,2048,32,44.152000,42.065499,-4.73
MATVEC,uint32_t,16,32,2048,64,43.166000,42.234054,-2.16
MATVEC,uint32_t,16,32,2048,128,42.675333,42.037658,-1.49
MATVEC,uint32_t,16,32,4096,8,100.288000,88.221095,-12.03
MATVEC,uint32_t,16,32,4096,16,92.167333,85.724839,-6.99
MATVEC,uint32_t,16,32,4096,32,88.200667,84.028143,-4.73
MATVEC,uint32_t,16,32,4096,64,86.209333,84.393969,-2.11
MATVEC,uint32_t,16,32,4096,128,85.227667,83.969688,-1.48
MATVEC,uint32_t,16,32,8192,8,200.396000,176.357359,-12.00
MATVEC,uint32_t,16,32,8192,16,184.225000,171.358197,-6.98
MATVEC,uint32_t,16,32,8192,32,176.202667,167.953542,-4.68
MATVEC,uint32_t,16,32,8192,64,172.239667,168.718697,-2.04
MATVEC,uint32_t,16,32,8192,128,170.251000,167.833749,-1.42
MATVEC,uint32_t,16,64,16,8,0.938333,0.787083,-16.12
MATVEC,uint32_t,16,64,16,16,0.874667,0.770650,-11.89
MATVEC,uint32_t,16,64,32,8,1.732333,1.471107,-15.08
MATVEC,uint32_t,16,64,32,16,1.599000,1.442298,-9.80
MATVEC,uint32_t,16,64,32,32,1.534667,1.424204,-7.20
MATVEC,uint32_t,16,64,64,8,3.293000,2.847370,-13.53
MATVEC,uint32_t,16,64,64,16,3.047000,2.780931,-8.73
MATVEC,uint32_t,16,64,64,32,2.911000,2.740859,-5.84
MATVEC,uint32_t,16,64,64,64,2.856333,2.729842,-4.43
MATVEC,uint32_t,16,64,128,8,6.420333,5.600866,-12.76
MATVEC,uint32_t,16,64,128,16,5.921333,5.454157,-7.89
MATVEC,uint32_t,16,64,128,32,5.671667,5.369864,-5.32
MATVEC,uint32_t,16,64,128,64,5.550000,5.353506,-3.54
MATVEC,uint32_t,16,64,128,128,5.493000,5.354045,-2.53
MATVEC,uint32_t,16,64,256,8,12.671667,11.108730,-12.33
MATVEC,uint32_t,16,64,256,16,11.665667,10.806727,-7.36
MATVEC,uint32_t,16,64,256,32,11.170667,10.629296,-4.85
MATVEC,uint32_t,16,64,256,64,10.928333,10.623466,-2.79
MATVEC,uint32_t,16,64,256,128,10.809000,10.598023,-1.95
MATVEC,uint32_t,16,64,512,8,25.195667,22.124970,-12.19
MATVEC,uint32_t,16,64,512,16,23.174333,21.514135,-7.16
MATVEC,uint32_t,16,64,512,32,22.169667,21.149375,-4.60
MATVEC,uint32_t,16,64,512,64,21.687667,21.164708,-2.41
MATVEC,uint32_t,16,64,512,128,21.434667,21.082501,-1.64
MATVEC,uint32_t,16,64,1024,8,50.234000,44.158752,-12.09
MATVEC,uint32_t,16,64,1024,16,46.175333,42.933740,-7.02
MATVEC,uint32_t,16,64,1024,32,44.194333,42.128545,-4.67
MATVEC,uint32_t,16,64,1024,64,43.201000,42.242018,-2.22
MATVEC,uint32_t,16,64,1024,128,42.714333,42.045054,-1.57
MATVEC,uint32_t,16,64,2048,8,100.308667,88.226920,-12.04
MATVEC,uint32_t,16,64,2048,16,92.206000,85.737401,-7.02
MATVEC,uint32_t,16,64,2048,32,88.250000,84.035171,-4.78
MATVEC,uint32_t,16,64,2048,64,86.240000,84.401013,-2.13
MATVEC,uint32_t,16,64,2048,128,85.257667,83.976728,-1.50
MATVEC,uint32_t,16,64,4096,8,200.478333,176.363610,-12.03
MATVEC,uint32_t,16,64,4096,16,184.258333,171.365218,-7.00
MATVEC,uint32_t,16,64,4096,32,176.290333,167.960462,-4.73
MATVEC,uint32_t,16,64,4096,64,172.301667,168.720846,-2.08
MATVEC,uint32_t,16,64,4096,128,170.315667,167.841503,-1.45
MATVEC,uint32_t,16,64,8192,8,400.771000,352.636072,-12.01
MATVEC,uint32_t,16,64,8192,16,368.316000,342.631936,-6.97
MATVEC,uint32_t,16,64,8192,32,352.306667,335.811287,-4.68
MATVEC,uint32_t,16,64,8192,64,344.401667,337.371216,-2.04
MATVEC,uint32_t,16,64,8192,128,340.446000,335.568910,-1.43
MATVEC,uint32_t,16,128,16,8,1.808000,1.494100,-17.36
MATVEC,uint32_t,16,128,16,16,1.671667,1.464389,-12.40
MATVEC,uint32_t,16,128,32,8,3.381333,2.860449,-15.40
MATVEC,uint32_t,16,128,32,16,3.112000,2.801905,-9.96
MATVEC,uint32_t,16,128,32,32,2.984667,2.755183,-7.69
MATVEC,uint32_t,16,128,64,8,6.502000,5.614719,-13.65
MATVEC,uint32_t,16,128,64,16,6.004667,5.479189,-8.75
MATVEC,uint32_t,16,128,64,32,5.742333,5.386224,-6.20
MATVEC,uint32_t,16,128,64,64,5.630000,5.361854,-4.76
MATVEC,uint32_t,16,128,128,8,12.752667,11.122415,-12.78
MATVEC,uint32_t,16,128,128,16,11.747667,10.823052,-7.87
MATVEC,uint32_t,16,128,128,32,11.245333,10.645283,-5.34
MATVEC,uint32_t,16,128,128,64,10.994333,10.624589,-3.36
MATVEC,uint32_t,16,128,128,128,10.889667,10.611098,-2.56
MATVEC,uint32_t,16,128,256,8,25.282333,22.137346,-12.44
MATVEC,uint32_t,16,128,256,16,23.252333,21.528682,-7.41
MATVEC,uint32_t,16,128,256,32,22.250333,21.164574,-4.88
MATVEC,uint32_t,16,128,256,64,21.763333,21.179488,-2.68
MATVEC,uint32_t,16,128,256,128,21.517333,21.081910,-2.02
MATVEC,uint32_t,16,128,512,8,50.318333,44.170161,-12.22
MATVEC,uint32_t,16,128,512,16,46.262667,42.944996,-7.17
MATVEC,uint32_t,16,128,512,32,44.262667,42.204988,-4.65
MATVEC,uint32_t,16,128,512,64,43.272667,42.262337,-2.33
MATVEC,uint32_t,16,128,512,128,42.787333,42.066181,-1.69
MATVEC,uint32_t,16,128,1024,8,100.405333,88.238415,-12.12
MATVEC,uint32_t,16,128,1024,16,92.280000,85.784380,-7.04
MATVEC,uint32_t,16,128,1024,32,88.317667,84.161839,-4.71
MATVEC,uint32_t,16,128,1024,64,86.321000,84.416800,-2.21
MATVEC,uint32_t,16,128,1024,128,85.319667,83.991482,-1.56
MATVEC,uint32_t,16,128,2048,8,200.526000,176.374859,-12.04
MATVEC,uint32_t,16,128,2048,16,184.329667,171.390710,-7.02
MATVEC,uint32_t,16,128,2048,32,176.370333,167.974517,-4.76
MATVEC,uint32_t,16,128,2048,64,172.373333,168.734946,-2.11
MATVEC,uint32_t,16,128,2048,128,170.376667,167.855595,-1.48
MATVEC,uint32_t,16,128,4096,8,400.895000,352.648383,-12.03
MATVEC,uint32_t,16,128,4096,16,368.360333,342.646041,-6.98
MATVEC,uint32_t,16,128,4096,32,352.432667,335.825099,-4.71
MATVEC,uint32_t,16,128,4096,64,344.473333,337.374619,-2.06
MATVEC,uint32_t,16,128,4096,128,340.497667,335.584864,-1.44
MATVEC,uint32_t,16,256,16,8,3.521333,2.908083,-17.42
MATVEC,uint32_t,16,256,16,16,3.255333,2.845692,-12.58
MATVEC,uint32_t,16,256,32,8,6.665000,5.639118,-15.39
MATVEC,uint32_t,16,256,32,16,6.145333,5.519474,-10.18
MATVEC,uint32_t,16,256,32,32,5.890000,5.415376,-8.06
MATVEC,uint32_t,16,256,64,8,12.918000,11.149396,-13.69
MATVEC,uint32_t,16,256,64,16,11.900333,10.875703,-8.61
MATVEC,uint32_t,16,256,64,32,11.398667,10.677054,-6.33
MATVEC,uint32_t,16,256,64,64,11.149000,10.631475,-4.64
MATVEC,uint32_t,16,256,128,8,25.423000,22.165501,-12.81
MATVEC,uint32_t,16,256,128,16,23.411000,21.561360,-7.90
MATVEC,uint32_t,16,256,128,32,22.398667,21.196008,-5.37
MATVEC,uint32_t,16,256,128,64,21.904667,21.138319,-3.50
MATVEC,uint32_t,16,256,128,128,21.660333,21.122165,-2.48
MATVEC,uint32_t,16,256,256,8,50.480667,44.193994,-12.45
MATVEC,uint32_t,16,256,256,16,46.410333,42.973182,-7.41
MATVEC,uint32_t,16,256,256,32,44.419667,42.234900,-4.92
MATVEC,uint32_t,16,256,256,64,43.422000,42.291532,-2.60
MATVEC,uint32_t,16,256,256,128,42.927333,42.019539,-2.11
MATVEC,uint32_t,16,256,512,8,100.535333,88.259516,-12.21
MATVEC,uint32_t,16,256,512,16,92.445667,85.806198,-7.18
MATVEC,uint32_t,16,256,512,32,88.459000,84.315976,-4.68
MATVEC,uint32_t,16,256,512,64,86.454333,84.457595,-2.31
MATVEC,uint32_t,16,256,512,128,85.471667,84.033543,-1.68
MATVEC,uint32_t,16,256,1024,8,200.683333,176.397178,-12.10
MATVEC,uint32_t,16,256,1024,16,184.482667,171.484753,-7.05
MATVEC,uint32_t,16,256,1024,32,176.493000,168.228415,-4.68
MATVEC,uint32_t,16,256,1024,64,172.491000,168.766363,-2.16
MATVEC,uint32_t,16,256,1024,128,170.526333,167.884338,-1.55
MATVEC,uint32_t,16,256,2048,8,401.030000,352.670181,-12.06
MATVEC,uint32_t,16,256,2048,16,368.506667,342.697323,-7.00
MATVEC,uint32_t,16,256,2048,32,352.610333,335.853209,-4.75
MATVEC,uint32_t,16,256,2048,64,344.579667,337.402844,-2.08
MATVEC,uint32_t,16,256,2048,128,340.642667,335.613044,-1.48
MATVEC,uint32_t,16,512,16,8,6.963667,5.736049,-17.63
MATVEC,uint32_t,16,512,16,16,6.439000,5.608299,-12.90
MATVEC,uint32_t,16,512,32,8,13.228333,11.196457,-15.36
MATVEC,uint32_t,16,512,32,16,12.198000,10.954611,-10.19
MATVEC,uint32_t,16,512,32,32,11.684000,10.735763,-8.12
MATVEC,uint32_t,16,512,64,8,25.751667,22.218751,-13.72
MATVEC,uint32_t,16,512,64,16,23.696333,21.668732,-8.56
MATVEC,uint32_t,16,512,64,32,22.697000,21.258713,-6.34
MATVEC,uint32_t,16,512,64,64,22.198333,21.170718,-4.63
MATVEC,uint32_t,16,512,128,8,50.795667,44.251673,-12.88
MATVEC,uint32_t,16,512,128,16,46.723333,43.037975,-7.89
MATVEC,uint32_t,16,512,128,32,44.735000,42.297457,-5.45
MATVEC,uint32_t,16,512,128,64,43.705667,42.165777,-3.52
MATVEC,uint32_t,16,512,128,128,43.222000,42.144299,-2.49
MATVEC,uint32_t,16,512,256,8,100.886667,88.307290,-12.47
MATVEC,uint32_t,16,512,256,16,92.747333,85.862180,-7.42
MATVEC,uint32_t,16,512,256,32,88.771333,84.375551,-4.95
MATVEC,uint32_t,16,512,256,64,86.767333,84.515621,-2.60
MATVEC,uint32_t,16,512,256,128,85.760000,83.894798,-2.17
MATVEC,uint32_t,16,512,512,8,200.995000,176.438226,-12.22
MATVEC,uint32_t,16,512,512,16,184.797000,171.528601,-7.18
MATVEC,uint32_t,16,512,512,32,176.819667,168.537953,-4.68
MATVEC,uint32_t,16,512,512,64,172.785333,168.848111,-2.28
MATVEC,uint32_t,16,512,512,128,170.805333,167.968265,-1.66
MATVEC,uint32_t,16,512,1024,8,401.340333,352.714706,-12.12
MATVEC,uint32_t,16,512,1024,16,368.839667,342.885499,-7.04
MATVEC,uint32_t,16,512,1024,32,352.930667,336.361568,-4.69
MATVEC,uint32_t,16,512,1024,64,344.853333,337.465489,-2.14
MATVEC,uint32_t,16,512,1024,128,340.967667,335.670048,-1.55
MATVEC,uint32_t,16,1024,16,8,13.826000,11.391980,-17.60
MATVEC,uint32_t,16,1024,16,16,12.781000,11.133512,-12.89
MATVEC,uint32_t,16,1024,32,8,26.370667,22.311135,-15.39
MATVEC,uint32_t,16,1024,32,16,24.298000,21.824886,-10.18
MATVEC,uint32_t,16,1024,32,32,23.285333,21.376538,-8.20
MATVEC,uint32_t,16,1024,64,8,51.419000,44.357459,-13.73
MATVEC,uint32_t,16,1024,64,16,47.306667,43.254790,-8.57
MATVEC,uint32_t,16,1024,64,32,45.310000,42.422032,-6.37
MATVEC,uint32_t,16,1024,64,64,44.315667,42.249203,-4.66
MATVEC,uint32_t,16,1024,128,8,101.525667,88.424016,-12.90
MATVEC,uint32_t,16,1024,128,16,93.317333,85.991205,-7.85
MATVEC,uint32_t,16,1024,128,32,89.361333,84.500355,-5.44
MATVEC,uint32_t,16,1024,128,64,87.354333,84.220695,-3.59
MATVEC,uint32_t,16,1024,128,128,86.357000,84.188566,-2.51
MATVEC,uint32_t,16,1024,256,8,201.654667,176.533881,-12.46
MATVEC,uint32_t,16,1024,256,16,185.381667,171.640176,-7.41
MATVEC,uint32_t,16,1024,256,32,177.409667,168.656855,-4.93
MATVEC,uint32_t,16,1024,256,64,173.389333,168.963798,-2.55
MATVEC,uint32_t,16,1024,256,128,171.414667,167.645316,-2.20
MATVEC,uint32_t,16,1024,512,8,401.909000,352.795645,-12.22
MATVEC,uint32_t,16,1024,512,16,369.404333,342.973408,-7.16
MATVEC,uint32_t,16,1024,512,32,353.499667,336.981906,-4.67
MATVEC,uint32_t,16,1024,512,64,345.514333,337.629143,-2.28
MATVEC,uint32_t,16,1024,512,128,341.482333,335.837710,-1.65
MATVEC,uint32_t,16,2048,16,8,27.569333,22.703845,-17.65
MATVEC,uint32_t,16,2048,16,16,25.476333,22.183941,-12.92
MATVEC,uint32_t,16,2048,32,8,52.639000,44.540493,-15.38
MATVEC,uint32_t,16,2048,32,16,48.504333,43.565439,-10.18
MATVEC,uint32_t,16,2048,32,32,46.481333,42.658090,-8.23
MATVEC,uint32_t,16,2048,64,8,102.747333,88.634880,-13.74
MATVEC,uint32_t,16,2048,64,16,94.536000,86.426908,-8.58
