operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint64_t,1,16384,64,384.290000,345.950978,-9.98
ADD,uint64_t,2,2048,32,24.815333,23.984346,-3.35
ADD,uint64_t,2,4096,8,16.072667,13.921437,-13.38
ADD,uint64_t,2,1024,256,93.084333,91.714432,-1.47
ADD,uint64_t,2,2048,64,48.100000,46.536486,-3.25
ADD,uint64_t,2,4096,16,26.762667,25.754537,-3.77
ADD,uint64_t,2,4096,32,49.569667,47.902499,-3.36
ADD,uint64_t,2,2048,128,93.696667,88.830426,-5.19
ADD,uint64_t,2,8192,8,32.080333,27.776684,-13.42
ADD,uint64_t,2,4096,64,96.150000,93.006777,-3.27
ADD,uint64_t,1,8192,256,743.979667,678.337868,-8.82
ADD,uint64_t,2,8192,16,53.488333,51.442893,-3.82
ADD,uint64_t,2,2048,256,186.090000,183.362725,-1.47
ADD,uint64_t,1,16384,128,748.894000,682.941772,-8.81
ADD,uint64_t,2,4096,128,187.276333,177.594257,-5.17
ADD,uint64_t,2,8192,32,99.100333,95.738805,-3.39
ADD,uint64_t,2,16384,8,64.116000,55.487177,-13.46
ADD,uint64_t,2,8192,64,192.202333,185.947357,-3.25
ADD,uint64_t,2,16384,16,106.857000,102.819606,-3.78
ADD,uint64_t,4,256,8,1.057667,0.935396,-11.56
ADD,uint64_t,4,256,16,1.795667,1.675074,-6.72
ADD,uint64_t,4,256,32,3.155667,3.061531,-2.98
ADD,uint64_t,4,256,64,6.074667,5.884654,-3.13
ADD,uint64_t,4,256,128,11.804667,11.176970,-5.32
ADD,uint64_t,4,512,8,2.061333,1.801927,-12.58
ADD,uint64_t,4,512,16,3.467000,3.280599,-5.38
ADD,uint64_t,4,256,256,23.382667,23.009051,-1.60
ADD,uint64_t,2,4096,256,372.116333,366.659310,-1.47
ADD,uint64_t,4,512,32,6.258333,6.051635,-3.30
ADD,uint64_t,2,16384,32,198.097667,191.411418,-3.38
ADD,uint64_t,4,512,64,12.099333,11.693974,-3.35
ADD,uint64_t,4,1024,8,4.063000,3.534984,-13.00
ADD,uint64_t,4,1024,16,6.844667,6.491644,-5.16
ADD,uint64_t,4,512,128,23.506333,22.272723,-5.25
ADD,uint64_t,4,1024,32,12.448000,12.031836,-3.34
ADD,uint64_t,4,1024,64,24.101333,23.312609,-3.27
ADD,uint64_t,4,2048,8,8.069667,7.001098,-13.24
ADD,uint64_t,4,512,256,46.662333,45.921199,-1.59
ADD,uint64_t,4,2048,16,13.492000,12.913733,-4.29
ADD,uint64_t,2,8192,128,374.574667,355.121919,-5.19
ADD,uint64_t,4,1024,128,46.934333,44.464224,-5.26
ADD,uint64_t,4,2048,32,24.854000,23.992238,-3.47
ADD,uint64_t,4,4096,8,16.087667,13.933325,-13.39
ADD,uint64_t,4,2048,64,48.116667,46.549878,-3.26
ADD,uint64_t,4,4096,16,26.790667,25.757911,-3.85
ADD,uint64_t,2,16384,64,384.403000,371.828518,-3.27
ADD,uint64_t,4,1024,256,93.163333,91.745491,-1.52
ADD,uint64_t,4,4096,32,49.610333,47.913042,-3.42
ADD,uint64_t,4,2048,128,93.740667,88.847225,-5.22
ADD,uint64_t,4,8192,8,32.093000,27.797780,-13.38
ADD,uint64_t,4,8192,16,53.527333,51.446268,-3.89
ADD,uint64_t,4,4096,64,96.179333,93.024416,-3.28
ADD,uint64_t,4,8192,32,99.139333,95.754651,-3.41
ADD,uint64_t,4,2048,256,186.168333,183.394075,-1.49
ADD,uint64_t,4,16384,8,64.111333,55.526691,-13.39
ADD,uint64_t,8,256,8,1.303667,1.270089,-2.58
ADD,uint64_t,8,256,16,1.980667,2.077940,4.91
ADD,uint64_t,8,256,32,3.364667,3.195483,-5.03
ADD,uint64_t,8,256,64,6.303667,5.905660,-6.31
ADD,uint64_t,4,4096,128,187.368000,177.613227,-5.21
ADD,uint64_t,4,16384,16,106.961667,102.822981,-3.87
ADD,uint64_t,8,256,128,11.855667,10.937428,-7.75
ADD,uint64_t,8,512,8,2.696667,2.471328,-8.36
ADD,uint64_t,8,512,16,3.894333,4.084248,4.88
ADD,uint64_t,8,512,32,6.639333,6.309685,-4.97
ADD,uint64_t,8,1024,8,5.038000,4.873330,-3.27
ADD,uint64_t,8,256,256,23.459667,23.088209,-1.58
ADD,uint64_t,8,512,64,12.512667,11.716108,-6.37
ADD,uint64_t,4,8192,64,192.255000,185.973493,-3.27
ADD,uint64_t,8,1024,16,7.729333,8.096255,4.75
ADD,uint64_t,8,512,128,23.568667,21.759123,-7.68
ADD,uint64_t,8,1024,32,13.205667,12.538092,-5.06
ADD,uint64_t,8,2048,8,10.018000,9.676366,-3.41
ADD,uint64_t,8,1024,64,24.900000,23.335955,-6.28
ADD,uint64_t,8,2048,16,15.389333,16.119849,4.75
ADD,uint64_t,4,16384,32,198.144333,191.437869,-3.38
ADD,uint64_t,8,512,256,46.741333,46.001096,-1.58
ADD,uint64_t,8,2048,32,26.343667,24.994900,-5.12
ADD,uint64_t,8,1024,128,47.015000,43.392726,-7.70
ADD,uint64_t,8,4096,8,19.962333,19.285890,-3.39
ADD,uint64_t,8,4096,16,30.720000,32.168821,4.72
ADD,uint64_t,8,2048,64,49.636333,46.575898,-6.17
ADD,uint64_t,8,1024,256,93.276333,91.822403,-1.56
ADD,uint64_t,8,8192,8,39.880667,38.505726,-3.45
ADD,uint64_t,8,4096,32,52.604000,49.908517,-5.12
ADD,uint64_t,8,2048,128,93.875667,86.661093,-7.69
ADD,uint64_t,8,8192,16,61.383667,64.269191,4.70
ADD,uint64_t,16,256,8,2.602333,2.469510,-5.10
ADD,uint64_t,8,4096,64,99.101333,93.059484,-6.10
ADD,uint64_t,16,256,16,3.802667,4.081012,7.32
ADD,uint64_t,16,256,32,6.259000,6.212166,-0.75
ADD,uint64_t,8,16384,8,79.671333,76.945399,-3.42
ADD,uint64_t,16,512,8,5.126667,4.871989,-4.97
ADD,uint64_t,16,256,64,11.299000,11.053020,-2.18
ADD,uint64_t,16,512,16,7.521667,8.093629,7.60
ADD,uint64_t,16,512,32,12.438000,12.350315,-0.70
ADD,uint64_t,8,8192,32,105.164667,99.735750,-5.16
ADD,uint64_t,16,1024,8,10.176333,9.676948,-4.91
ADD,uint64_t,16,512,64,22.306667,22.021523,-1.28
ADD,uint64_t,16,1024,16,15.011667,16.118864,7.38
ADD,uint64_t,16,2048,8,20.257333,19.285085,-4.80
ADD,uint64_t,16,1024,32,24.778333,24.626612,-0.61
ADD,uint64_t,8,16384,16,122.661333,128.471065,4.74
ADD,uint64_t,16,2048,16,29.953333,32.166285,7.39
ADD,uint64_t,16,1024,64,44.523333,43.958528,-1.27
ADD,uint64_t,16,4096,8,40.450667,38.502930,-4.82
ADD,uint64_t,16,2048,32,49.472667,49.175314,-0.60
ADD,uint64_t,16,4096,16,59.577333,64.262752,7.86
ADD,uint64_t,16,2048,64,88.970333,87.826814,-1.29
ADD,uint64_t,16,8192,8,80.791000,76.942603,-4.76
ADD,uint64_t,16,4096,32,98.839000,98.271554,-0.57
ADD,uint64_t,16,8192,16,119.240667,128.464626,7.74
ADD,uint64_t,16,16384,8,161.494000,153.821948,-4.75
