operation,data_type,thread,iteration,vec_length,n_length,buffer_size,latency,correct
MATMUL,uint32_t,4,512,128,128,16,4848.873,True
MATMUL,uint32_t,4,512,128,128,8,5215.108,True
MATMUL,uint32_t,4,512,128,128,4,6147.306,True
MATMUL,uint32_t,4,512,128,128,32,4692.692,True
MATMUL,uint32_t,4,512,128,128,64,4619.651,True
MATMUL,uint32_t,4,512,128,128,128,4581.147667,True
MATMUL,uint32_t,4,512,128,256,8,10433.131667,True
MATMUL,uint32_t,4,512,128,256,32,9383.751333,True
MATMUL,uint32_t,4,512,128,256,16,9698.799333,True
MATMUL,uint32_t,4,512,128,256,4,12291.670667,True
MATMUL,uint32_t,4,512,128,256,64,9239.151667,True
MATMUL,uint32_t,4,512,128,256,128,9162.744667,True
MATMUL,uint32_t,4,512,256,16,4,1535.341667,True
MATMUL,uint32_t,4,512,256,16,8,1301.827,True
MATMUL,uint32_t,4,512,256,16,16,1210.844333,True
MATMUL,uint32_t,4,512,256,32,4,3071.406667,True
MATMUL,uint32_t,4,512,256,32,8,2603.845667,True
MATMUL,uint32_t,4,512,256,32,16,2421.793,True
MATMUL,uint32_t,4,512,256,32,32,2344.675,True
MATMUL,uint32_t,4,512,128,512,8,20863.387667,True
MATMUL,uint32_t,4,512,256,64,8,5208.273,True
MATMUL,uint32_t,4,512,256,64,4,6139.194,True
MATMUL,uint32_t,4,512,128,512,4,24584.277333,True
MATMUL,uint32_t,4,512,256,64,16,4842.396667,True
MATMUL,uint32_t,4,512,128,512,16,19395.74,True
MATMUL,uint32_t,4,512,256,64,32,4688.815667,True
MATMUL,uint32_t,4,512,256,64,64,4615.620333,True
MATMUL,uint32_t,4,512,128,512,128,18324.5,True
MATMUL,uint32_t,4,512,128,512,64,18478.188,True
MATMUL,uint32_t,4,512,128,512,32,18772.574667,True
MATMUL,uint32_t,4,512,256,128,16,9685.793333,True
MATMUL,uint32_t,4,512,256,128,32,9375.615667,True
MATMUL,uint32_t,4,512,256,128,8,10414.359333,True
MATMUL,uint32_t,4,512,256,128,128,9154.888,True
MATMUL,uint32_t,4,512,256,128,64,9231.161,True
MATMUL,uint32_t,4,512,256,128,4,12274.092667,True
MATMUL,uint32_t,4,512,256,256,8,20830.247667,True
MATMUL,uint32_t,4,512,256,256,4,24568.096,True
MATMUL,uint32_t,4,512,256,256,256,18237.915333,True
MATMUL,uint32_t,4,512,256,256,128,18310.546333,True
MATMUL,uint32_t,4,512,256,256,64,18462.183333,True
MATMUL,uint32_t,4,512,256,256,32,18752.695333,True
MATMUL,uint32_t,4,512,256,256,16,19371.762667,True
MATMUL,uint32_t,4,512,512,16,4,3068.907333,True
MATMUL,uint32_t,4,512,512,16,8,2601.153333,True
MATMUL,uint32_t,4,512,512,16,16,2419.803,True
MATMUL,uint32_t,4,512,512,32,4,6131.248,True
MATMUL,uint32_t,4,512,512,32,8,5201.879333,True
MATMUL,uint32_t,4,512,512,32,16,4839.256667,True
MATMUL,uint32_t,4,512,512,32,32,4686.171667,True
MATMUL,uint32_t,4,512,256,512,4,49132.334,True
MATMUL,uint32_t,4,512,256,512,8,41653.843,True
MATMUL,uint32_t,4,512,256,512,16,38737.983667,True
MATMUL,uint32_t,4,512,256,512,128,36614.993333,True
MATMUL,uint32_t,4,512,256,512,256,36473.512667,True
MATMUL,uint32_t,4,512,256,512,64,36924.307667,True
MATMUL,uint32_t,4,512,256,512,32,37494.401667,True
MATMUL,uint32_t,4,512,512,64,8,10402.084,True
MATMUL,uint32_t,4,512,512,64,4,12277.217333,True
MATMUL,uint32_t,4,512,512,64,16,9678.271,True
MATMUL,uint32_t,4,512,512,64,32,9369.777,True
MATMUL,uint32_t,4,512,512,64,64,9227.142333,True
MATMUL,uint32_t,4,512,512,128,16,19359.492,True
MATMUL,uint32_t,4,512,512,128,8,20804.616333,True
MATMUL,uint32_t,4,512,512,128,32,18738.429667,True
MATMUL,uint32_t,4,512,512,128,64,18454.227333,True
MATMUL,uint32_t,4,512,512,128,4,24564.779667,True
MATMUL,uint32_t,4,512,512,128,128,18297.817,True
MATMUL,uint32_t,4,512,512,256,8,41613.179,True
MATMUL,uint32_t,4,512,512,256,4,49079.861333,True
MATMUL,uint32_t,4,512,512,256,32,37487.742333,True
MATMUL,uint32_t,4,512,512,256,16,38717.483,True
MATMUL,uint32_t,4,512,512,256,64,36908.307333,True
MATMUL,uint32_t,4,512,512,256,256,36457.352333,True
MATMUL,uint32_t,4,512,512,256,128,36602.676,True
MATMUL,uint32_t,8,16,16,16,4,3.181333,True
MATMUL,uint32_t,8,16,16,16,8,2.694667,True
MATMUL,uint32_t,8,16,16,16,16,2.490667,True
MATMUL,uint32_t,8,16,16,32,4,6.316667,True
MATMUL,uint32_t,8,16,16,32,8,5.307667,True
MATMUL,uint32_t,8,16,16,32,16,4.897333,True
MATMUL,uint32_t,8,16,16,64,4,12.564333,True
MATMUL,uint32_t,8,16,16,64,8,10.557667,True
MATMUL,uint32_t,8,16,16,64,16,9.727,True
MATMUL,uint32_t,8,16,16,128,4,25.059333,True
MATMUL,uint32_t,8,16,16,128,8,NA,False
MATMUL,uint32_t,8,16,16,128,16,19.390667,True
MATMUL,uint32_t,8,16,16,256,4,50.077333,True
MATMUL,uint32_t,8,16,16,256,8,42.042,True
MATMUL,uint32_t,8,16,16,256,16,38.698,True
MATMUL,uint32_t,8,16,16,512,4,100.108,True
MATMUL,uint32_t,8,16,16,512,8,84.015667,True
MATMUL,uint32_t,8,16,16,512,16,77.337333,True
MATMUL,uint32_t,8,16,32,16,4,6.200333,True
MATMUL,uint32_t,8,16,32,16,8,5.245,True
MATMUL,uint32_t,8,16,32,16,16,4.841667,True
MATMUL,uint32_t,8,16,32,32,4,12.319333,True
MATMUL,uint32_t,8,16,32,32,8,10.402333,True
MATMUL,uint32_t,8,16,32,32,16,9.620333,True
MATMUL,uint32_t,8,16,32,32,32,9.293,True
MATMUL,uint32_t,8,16,32,64,4,24.577667,True
MATMUL,uint32_t,8,16,32,64,8,20.737333,True
MATMUL,uint32_t,8,16,32,64,16,19.188,True
MATMUL,uint32_t,8,16,32,64,32,18.536,True
MATMUL,uint32_t,8,16,32,128,4,49.347333,True
MATMUL,uint32_t,8,16,32,128,8,41.44,True
MATMUL,uint32_t,8,16,32,128,16,38.297333,True
MATMUL,uint32_t,8,16,32,128,32,37.008667,True
MATMUL,uint32_t,8,16,32,256,4,98.127333,True
MATMUL,uint32_t,8,16,32,256,8,82.759,True
MATMUL,uint32_t,8,16,32,256,16,76.514333,True
MATMUL,uint32_t,8,16,32,256,32,73.896667,True
MATMUL,uint32_t,8,16,32,512,4,196.168,True
MATMUL,uint32_t,8,16,32,512,8,165.46,True
MATMUL,uint32_t,8,16,32,512,16,152.930333,True
MATMUL,uint32_t,8,16,32,512,32,147.696333,True
MATMUL,uint32_t,8,16,64,16,4,12.204,True
MATMUL,uint32_t,8,16,64,16,8,10.319333,True
MATMUL,uint32_t,8,16,64,16,16,9.578333,True
MATMUL,uint32_t,8,16,64,32,4,24.336,True
MATMUL,uint32_t,8,16,64,32,8,20.597333,True
MATMUL,uint32_t,8,16,64,32,16,19.082333,True
MATMUL,uint32_t,8,16,64,32,32,18.459333,True
MATMUL,uint32_t,8,16,64,64,4,48.583333,True
MATMUL,uint32_t,8,16,64,64,8,41.113,True
MATMUL,uint32_t,8,16,64,64,16,38.1,True
MATMUL,uint32_t,8,16,64,64,32,36.847,True
MATMUL,uint32_t,8,16,64,64,64,36.229667,True
MATMUL,uint32_t,8,16,64,128,4,97.126333,True
MATMUL,uint32_t,8,16,64,128,8,82.183667,True
MATMUL,uint32_t,8,16,64,128,16,76.124333,True
MATMUL,uint32_t,8,16,64,128,32,73.588,True
MATMUL,uint32_t,8,16,64,128,64,72.38,True
MATMUL,uint32_t,8,16,64,256,4,194.179333,True
MATMUL,uint32_t,8,16,64,256,8,164.287667,True
MATMUL,uint32_t,8,16,64,256,16,152.158,True
MATMUL,uint32_t,8,16,64,256,32,147.115333,True
MATMUL,uint32_t,8,16,64,256,64,144.688667,True
MATMUL,uint32_t,8,16,64,512,4,388.248667,True
MATMUL,uint32_t,8,16,64,512,8,328.555333,True
MATMUL,uint32_t,8,16,64,512,16,304.167333,True
MATMUL,uint32_t,8,16,64,512,32,294.104667,True
MATMUL,uint32_t,8,16,64,512,64,289.325333,True
MATMUL,uint32_t,8,16,128,16,4,24.205,True
MATMUL,uint32_t,8,16,128,16,8,20.517,True
MATMUL,uint32_t,8,16,128,16,16,19.033667,True
MATMUL,uint32_t,8,16,128,32,4,48.348667,True
MATMUL,uint32_t,8,16,128,32,8,40.97,True
MATMUL,uint32_t,8,16,128,32,16,37.980667,True
MATMUL,uint32_t,8,16,128,32,32,36.766667,True
MATMUL,uint32_t,8,16,128,64,4,96.629333,True
MATMUL,uint32_t,8,16,128,64,8,81.866667,True
MATMUL,uint32_t,8,16,128,64,16,75.925,True
MATMUL,uint32_t,8,16,128,64,32,73.429,True
MATMUL,uint32_t,8,16,128,64,64,72.251,True
MATMUL,uint32_t,8,16,128,128,4,193.201333,True
MATMUL,uint32_t,8,16,128,128,8,163.679,True
MATMUL,uint32_t,8,16,128,128,16,151.716667,True
MATMUL,uint32_t,8,16,128,128,32,146.809333,True
MATMUL,uint32_t,8,16,128,128,64,144.449,True
MATMUL,uint32_t,8,16,128,128,128,143.293667,True
MATMUL,uint32_t,8,16,128,256,4,386.33,True
MATMUL,uint32_t,8,16,128,256,8,327.284,True
MATMUL,uint32_t,8,16,128,256,16,303.432,True
MATMUL,uint32_t,8,16,128,256,32,293.559333,True
MATMUL,uint32_t,8,16,128,256,64,288.809,True
MATMUL,uint32_t,8,16,128,256,128,286.458333,True
MATMUL,uint32_t,8,16,128,512,4,772.595,True
MATMUL,uint32_t,8,16,128,512,8,654.540667,True
MATMUL,uint32_t,8,16,128,512,16,606.671333,True
MATMUL,uint32_t,8,16,128,512,32,586.97,True
MATMUL,uint32_t,8,16,128,512,64,577.536667,True
MATMUL,uint32_t,8,16,128,512,128,572.698333,True
MATMUL,uint32_t,8,16,256,16,4,48.222667,True
MATMUL,uint32_t,8,16,256,16,8,40.887,True
MATMUL,uint32_t,8,16,256,16,16,37.946667,True
MATMUL,uint32_t,8,16,256,32,4,96.363333,True
MATMUL,uint32_t,8,16,256,32,8,81.727667,True
MATMUL,uint32_t,8,16,256,32,16,75.788667,True
MATMUL,uint32_t,8,16,256,32,32,73.38,True
MATMUL,uint32_t,8,16,256,64,4,192.687,True
MATMUL,uint32_t,8,16,256,64,8,163.367333,True
MATMUL,uint32_t,8,16,256,64,16,151.530333,True
MATMUL,uint32_t,8,16,256,64,32,146.657,True
MATMUL,uint32_t,8,16,256,64,64,144.323333,True
MATMUL,uint32_t,8,16,256,128,4,385.3,True
MATMUL,uint32_t,8,16,256,128,8,326.627,True
MATMUL,uint32_t,8,16,256,128,16,303.008,True
MATMUL,uint32_t,8,16,256,128,32,293.226333,True
MATMUL,uint32_t,8,16,256,128,64,288.554,True
MATMUL,uint32_t,8,16,256,128,128,286.163333,True
MATMUL,uint32_t,8,16,256,256,4,770.629333,True
MATMUL,uint32_t,8,16,256,256,8,653.337667,True
MATMUL,uint32_t,8,16,256,256,16,605.794333,True
MATMUL,uint32_t,8,16,256,256,32,586.237333,True
MATMUL,uint32_t,8,16,256,256,64,577.036333,True
MATMUL,uint32_t,8,16,256,256,128,572.216333,True
MATMUL,uint32_t,8,16,256,256,256,569.985667,True
MATMUL,uint32_t,8,16,256,512,4,1540.857333,True
MATMUL,uint32_t,8,16,256,512,8,1306.335333,True
MATMUL,uint32_t,8,16,256,512,16,1211.721,True
MATMUL,uint32_t,8,16,256,512,32,1172.479667,True
MATMUL,uint32_t,8,16,256,512,64,1154.013667,True
MATMUL,uint32_t,8,16,256,512,128,1144.339,True
MATMUL,uint32_t,8,16,256,512,256,1140.110333,True
MATMUL,uint32_t,8,16,512,16,4,96.260333,True
MATMUL,uint32_t,8,16,512,16,8,81.66,True
MATMUL,uint32_t,8,16,512,16,16,75.767667,True
MATMUL,uint32_t,8,16,512,32,4,192.429667,True
MATMUL,uint32_t,8,16,512,32,8,163.194333,True
MATMUL,uint32_t,8,16,512,32,16,151.401,True
MATMUL,uint32_t,8,16,512,32,32,146.554667,True
MATMUL,uint32_t,8,16,512,64,4,384.776333,True
MATMUL,uint32_t,8,16,512,64,8,326.362333,True
MATMUL,uint32_t,8,16,512,64,16,302.730667,True
MATMUL,uint32_t,8,16,512,64,32,293.031,True
MATMUL,uint32_t,8,16,512,64,64,288.444333,True
MATMUL,uint32_t,8,16,512,128,4,769.526667,True
MATMUL,uint32_t,8,16,512,128,8,652.730667,True
MATMUL,uint32_t,8,16,512,128,16,605.369667,True
MATMUL,uint32_t,8,16,512,128,32,586.091,True
MATMUL,uint32_t,8,16,512,128,64,576.773333,True
MATMUL,uint32_t,8,16,512,128,128,572.037667,True
MATMUL,uint32_t,8,16,512,256,4,1538.983667,True
MATMUL,uint32_t,8,16,512,256,8,1305.349333,True
MATMUL,uint32_t,8,16,512,256,16,1210.525,True
MATMUL,uint32_t,8,16,512,256,32,1171.881,True
MATMUL,uint32_t,8,16,512,256,64,1153.466667,True
MATMUL,uint32_t,8,16,512,256,128,1143.902667,True
MATMUL,uint32_t,8,16,512,256,256,1139.653333,True
MATMUL,uint32_t,8,16,512,512,4,3077.944333,True
MATMUL,uint32_t,8,16,512,512,8,2610.378,True
MATMUL,uint32_t,8,16,512,512,16,2421.052333,True
MATMUL,uint32_t,4,512,512,512,4,98198.375333,True
MATMUL,uint32_t,8,16,512,512,32,2343.488,True
MATMUL,uint32_t,8,16,512,512,64,2306.884,True
MATMUL,uint32_t,8,16,512,512,128,2287.983,True
MATMUL,uint32_t,8,32,16,16,4,6.315667,True
MATMUL,uint32_t,8,32,16,16,8,5.323,True
MATMUL,uint32_t,8,32,16,16,16,4.910667,True
MATMUL,uint32_t,8,32,16,32,4,12.560333,True
MATMUL,uint32_t,8,32,16,32,8,10.561333,True
MATMUL,uint32_t,8,32,16,32,16,9.734667,True
MATMUL,uint32_t,8,32,16,64,4,25.081333,True
MATMUL,uint32_t,8,32,16,64,8,21.067,True
MATMUL,uint32_t,8,32,16,64,16,19.397333,True
MATMUL,uint32_t,8,32,16,128,4,50.081,True
MATMUL,uint32_t,8,32,16,128,8,42.031,True
MATMUL,uint32_t,8,32,16,128,16,38.712333,True
MATMUL,uint32_t,8,32,16,256,4,100.104333,True
MATMUL,uint32_t,8,32,16,256,8,84.000333,True
MATMUL,uint32_t,8,32,16,256,16,77.33,True
MATMUL,uint32_t,8,32,16,512,4,200.165333,True
MATMUL,uint32_t,8,16,512,512,256,2279.366333,True
MATMUL,uint32_t,8,32,16,512,8,167.971667,True
MATMUL,uint32_t,8,32,16,512,16,154.577,True
MATMUL,uint32_t,8,32,32,16,4,12.321667,True
MATMUL,uint32_t,8,32,32,16,8,10.408333,True
MATMUL,uint32_t,8,32,32,16,16,9.629333,True
MATMUL,uint32_t,8,32,32,32,4,24.582,True
MATMUL,uint32_t,8,32,32,32,8,20.758,True
MATMUL,uint32_t,8,32,32,32,16,19.200667,True
MATMUL,uint32_t,8,32,32,32,32,18.540667,True
MATMUL,uint32_t,8,32,32,64,8,41.437667,True
MATMUL,uint32_t,8,32,32,64,4,49.101667,True
MATMUL,uint32_t,8,32,32,64,16,38.304333,True
MATMUL,uint32_t,8,32,32,64,32,37.003,True
MATMUL,uint32_t,8,32,32,128,8,82.774333,True
MATMUL,uint32_t,8,32,32,128,4,98.109667,True
MATMUL,uint32_t,8,32,32,128,16,76.510667,True
MATMUL,uint32_t,8,32,32,128,32,73.895333,True
MATMUL,uint32_t,8,32,32,256,8,165.521,True
MATMUL,uint32_t,8,32,32,256,4,196.180333,True
MATMUL,uint32_t,8,32,32,256,16,152.933333,True
MATMUL,uint32_t,8,32,32,256,32,147.727,True
MATMUL,uint32_t,8,32,32,512,8,330.926333,True
MATMUL,uint32_t,8,32,32,512,4,392.252,True
MATMUL,uint32_t,8,32,32,512,16,305.821333,True
MATMUL,uint32_t,8,32,32,512,32,295.287667,True
MATMUL,uint32_t,8,32,64,16,4,24.338667,True
MATMUL,uint32_t,8,32,64,16,8,20.611333,True
MATMUL,uint32_t,8,32,64,16,16,19.096,True
MATMUL,uint32_t,8,32,64,32,4,48.582667,True
MATMUL,uint32_t,8,32,64,32,8,41.124,True
MATMUL,uint32_t,8,32,64,32,16,38.102,True
MATMUL,uint32_t,8,32,64,32,32,36.847333,True
MATMUL,uint32_t,8,32,64,64,4,97.126667,True
MATMUL,uint32_t,8,32,64,64,8,82.178,True
MATMUL,uint32_t,8,32,64,64,16,76.106333,True
MATMUL,uint32_t,8,32,64,64,32,73.616333,True
MATMUL,uint32_t,8,32,64,64,64,72.384,True
MATMUL,uint32_t,8,32,64,128,4,194.214333,True
MATMUL,uint32_t,8,32,64,128,8,164.274667,True
MATMUL,uint32_t,8,32,64,128,16,152.133667,True
MATMUL,uint32_t,8,32,64,128,32,147.107667,True
MATMUL,uint32_t,4,512,512,512,64,73816.493667,True
MATMUL,uint32_t,8,32,64,128,64,144.702667,True
MATMUL,uint32_t,8,32,64,256,8,328.44,True
MATMUL,uint32_t,8,32,64,256,4,388.280333,True
MATMUL,uint32_t,8,32,64,256,16,304.253333,True
MATMUL,uint32_t,8,32,64,256,64,289.309,True
MATMUL,uint32_t,8,32,64,256,32,294.151,True
MATMUL,uint32_t,4,512,512,512,32,74972.830667,True
MATMUL,uint32_t,4,512,512,512,128,73190.703667,True
MATMUL,uint32_t,8,32,64,512,4,776.445333,True
MATMUL,uint32_t,8,32,128,16,4,48.349333,True
MATMUL,uint32_t,8,32,64,512,16,608.427667,True
MATMUL,uint32_t,8,32,64,512,8,656.987,True
MATMUL,uint32_t,4,512,512,512,8,83222.234,True
MATMUL,uint32_t,8,32,128,16,8,40.981667,True
MATMUL,uint32_t,8,32,64,512,32,588.062,True
MATMUL,uint32_t,4,512,512,512,256,72929.426333,True
MATMUL,uint32_t,8,32,128,16,16,38.005,True
MATMUL,uint32_t,8,32,128,32,8,81.909667,True
MATMUL,uint32_t,8,32,128,32,4,96.637,True
MATMUL,uint32_t,8,32,128,32,16,75.931333,True
MATMUL,uint32_t,8,32,128,32,32,73.466667,True
MATMUL,uint32_t,8,32,128,64,8,163.681333,True
MATMUL,uint32_t,8,32,128,64,4,193.217667,True
MATMUL,uint32_t,8,32,128,64,64,144.484667,True
MATMUL,uint32_t,8,32,128,64,32,146.841667,True
MATMUL,uint32_t,8,32,128,64,16,151.746667,True
MATMUL,uint32_t,8,32,64,512,64,578.555667,True
MATMUL,uint32_t,8,32,128,128,4,386.330667,True
MATMUL,uint32_t,8,32,128,128,16,303.364333,True
MATMUL,uint32_t,8,32,128,128,8,327.243333,True
MATMUL,uint32_t,8,32,128,128,128,286.470333,True
MATMUL,uint32_t,8,32,128,128,32,293.582,True
MATMUL,uint32_t,8,32,128,128,64,288.819,True
MATMUL,uint32_t,4,512,512,512,16,77412.555333,True
MATMUL,uint32_t,8,32,128,256,4,772.635333,True
MATMUL,uint32_t,8,32,128,256,16,606.716667,True
MATMUL,uint32_t,8,32,128,256,32,587.122333,True
MATMUL,uint32_t,8,32,128,256,8,654.390333,True
MATMUL,uint32_t,8,32,128,256,128,572.782667,True
MATMUL,uint32_t,8,32,128,256,64,577.537,True
MATMUL,uint32_t,8,32,256,16,8,81.735333,True
MATMUL,uint32_t,8,32,256,16,4,96.391667,True
MATMUL,uint32_t,8,32,256,16,16,75.813667,True
MATMUL,uint32_t,8,32,256,32,4,192.711,True
MATMUL,uint32_t,8,32,256,32,8,163.435,True
MATMUL,uint32_t,8,32,256,32,16,151.55,True
MATMUL,uint32_t,8,32,256,32,32,146.706333,True
MATMUL,uint32_t,8,32,128,512,8,1309.312667,True
MATMUL,uint32_t,8,32,128,512,4,1544.603333,True
MATMUL,uint32_t,8,32,256,64,4,385.367,True
MATMUL,uint32_t,8,32,256,64,8,326.732333,True
MATMUL,uint32_t,8,32,128,512,16,1213.447333,True
MATMUL,uint32_t,8,32,128,512,64,1155.035667,True
MATMUL,uint32_t,8,32,128,512,128,1145.405333,True
MATMUL,uint32_t,8,32,128,512,32,1173.593,True
MATMUL,uint32_t,8,32,256,64,16,303.019667,True
MATMUL,uint32_t,8,32,256,64,32,293.236667,True
MATMUL,uint32_t,8,32,256,64,64,288.558667,True
MATMUL,uint32_t,8,32,256,128,32,586.354333,True
MATMUL,uint32_t,8,32,256,128,64,577.021333,True
MATMUL,uint32_t,8,32,256,128,16,605.772,True
MATMUL,uint32_t,8,32,256,128,128,572.252,True
MATMUL,uint32_t,8,32,256,128,8,653.310667,True
MATMUL,uint32_t,8,32,256,128,4,770.4,True
MATMUL,uint32_t,8,32,256,256,8,1306.860667,True
MATMUL,uint32_t,8,32,256,256,4,1540.753333,True
MATMUL,uint32_t,8,32,256,256,64,1154.006333,True
MATMUL,uint32_t,8,32,256,256,32,1172.6,True
MATMUL,uint32_t,8,32,256,256,128,1144.536,True
MATMUL,uint32_t,8,32,256,256,256,1139.942667,True
MATMUL,uint32_t,8,32,256,256,16,1211.476333,True
MATMUL,uint32_t,8,32,512,16,4,192.446,True
MATMUL,uint32_t,8,32,512,16,8,163.245,True
MATMUL,uint32_t,8,32,512,16,16,151.395333,True
MATMUL,uint32_t,8,32,512,32,4,384.791333,True
MATMUL,uint32_t,8,32,512,32,8,326.380333,True
MATMUL,uint32_t,8,32,512,32,16,302.712,True
MATMUL,uint32_t,8,32,256,512,4,3081.258,True
MATMUL,uint32_t,8,32,512,32,32,293.079,True
MATMUL,uint32_t,8,32,256,512,16,2422.779,True
MATMUL,uint32_t,8,32,256,512,64,2307.865,True
MATMUL,uint32_t,8,32,256,512,256,2279.567667,True
MATMUL,uint32_t,8,32,256,512,128,2289.149,True
MATMUL,uint32_t,8,32,256,512,8,2613.269333,True
MATMUL,uint32_t,8,32,256,512,32,2344.976,True
MATMUL,uint32_t,8,32,512,64,4,769.472667,True
MATMUL,uint32_t,8,32,512,64,16,605.615,True
MATMUL,uint32_t,8,32,512,64,64,576.798667,True
MATMUL,uint32_t,8,32,512,64,32,585.969,True
MATMUL,uint32_t,8,32,512,64,8,652.612667,True
MATMUL,uint32_t,8,32,512,128,16,1210.923333,True
MATMUL,uint32_t,8,32,512,128,8,1305.401,True
MATMUL,uint32_t,8,32,512,128,4,1539.166667,True
MATMUL,uint32_t,8,32,512,128,32,1172.056333,True
MATMUL,uint32_t,8,32,512,128,128,1143.809333,True
MATMUL,uint32_t,8,32,512,128,64,1153.503333,True
MATMUL,uint32_t,8,32,512,256,8,2610.648,True
MATMUL,uint32_t,8,32,512,256,4,3077.893667,True
MATMUL,uint32_t,8,32,512,256,32,2344.291,True
MATMUL,uint32_t,8,32,512,256,16,2421.547667,True
MATMUL,uint32_t,8,32,512,256,64,2306.885,True
MATMUL,uint32_t,8,32,512,256,128,2287.727,True
MATMUL,uint32_t,8,32,512,256,256,2279.089,True
MATMUL,uint32_t,8,64,16,16,4,12.567667,True
MATMUL,uint32_t,8,64,16,16,8,10.577667,True
MATMUL,uint32_t,8,64,16,16,16,9.751667,True
MATMUL,uint32_t,8,64,16,32,4,25.090667,True
MATMUL,uint32_t,8,64,16,32,8,21.084333,True
MATMUL,uint32_t,8,64,16,32,16,19.403,True
MATMUL,uint32_t,8,64,16,64,4,50.083,True
MATMUL,uint32_t,8,64,16,64,8,42.050333,True
MATMUL,uint32_t,8,64,16,64,16,38.731,True
MATMUL,uint32_t,8,64,16,128,4,100.129333,True
MATMUL,uint32_t,8,64,16,128,8,84.013,True
MATMUL,uint32_t,8,64,16,128,16,77.338,True
MATMUL,uint32_t,8,64,16,256,4,200.150667,True
MATMUL,uint32_t,8,64,16,256,8,167.999,True
MATMUL,uint32_t,8,64,16,256,16,154.579333,True
MATMUL,uint32_t,8,64,16,512,4,400.112667,True
MATMUL,uint32_t,8,64,16,512,8,335.838667,True
MATMUL,uint32_t,8,64,16,512,16,309.017,True
MATMUL,uint32_t,8,64,32,16,4,24.576,True
MATMUL,uint32_t,8,64,32,16,8,20.773667,True
MATMUL,uint32_t,8,64,32,16,16,19.207333,True
MATMUL,uint32_t,8,64,32,32,4,49.098,True
MATMUL,uint32_t,8,64,32,32,8,41.448667,True
MATMUL,uint32_t,8,64,32,32,16,38.322667,True
MATMUL,uint32_t,8,64,32,32,32,37.016,True
MATMUL,uint32_t,8,32,512,512,4,6155.116333,True
MATMUL,uint32_t,8,64,32,64,4,98.13,True
MATMUL,uint32_t,8,64,32,64,8,82.778,True
MATMUL,uint32_t,8,64,32,64,16,76.535667,True
MATMUL,uint32_t,8,64,32,64,32,73.925,True
MATMUL,uint32_t,8,32,512,512,64,4613.661,True
MATMUL,uint32_t,8,32,512,512,32,4687.355333,True
MATMUL,uint32_t,8,64,32,128,8,165.503333,True
MATMUL,uint32_t,8,64,32,128,4,196.184333,True
MATMUL,uint32_t,8,32,512,512,128,4575.499667,True
MATMUL,uint32_t,8,32,512,512,8,5221.739,True
MATMUL,uint32_t,8,32,512,512,256,4557.678333,True
MATMUL,uint32_t,8,64,32,128,16,152.976667,True
MATMUL,uint32_t,8,32,512,512,16,4843.137,True
MATMUL,uint32_t,8,64,32,128,32,147.722333,True
MATMUL,uint32_t,8,64,32,256,32,295.349333,True
MATMUL,uint32_t,8,64,32,256,8,330.900333,True
MATMUL,uint32_t,8,64,32,256,16,305.800333,True
MATMUL,uint32_t,8,64,32,256,4,392.234,True
MATMUL,uint32_t,8,64,64,16,8,41.149667,True
MATMUL,uint32_t,8,64,64,16,16,38.125333,True
MATMUL,uint32_t,8,64,64,16,4,48.61,True
MATMUL,uint32_t,8,64,64,32,4,97.122,True
MATMUL,uint32_t,8,64,64,32,16,76.137333,True
MATMUL,uint32_t,8,64,64,32,32,73.643,True
MATMUL,uint32_t,8,64,64,32,8,82.232333,True
MATMUL,uint32_t,8,64,32,512,16,611.488667,True
MATMUL,uint32_t,8,64,32,512,32,590.618667,True
MATMUL,uint32_t,8,64,32,512,8,661.848,True
MATMUL,uint32_t,8,64,64,64,32,147.142667,True
MATMUL,uint32_t,8,64,64,64,16,152.149,True
MATMUL,uint32_t,8,64,64,64,4,194.154667,True
MATMUL,uint32_t,8,64,64,64,8,164.325,True
MATMUL,uint32_t,8,64,32,512,4,784.360333,True
MATMUL,uint32_t,8,64,64,64,64,144.706667,True
MATMUL,uint32_t,8,64,64,128,32,294.213667,True
MATMUL,uint32_t,8,64,64,128,64,289.314667,True
MATMUL,uint32_t,8,64,64,128,16,304.246667,True
MATMUL,uint32_t,8,64,64,128,8,328.505333,True
MATMUL,uint32_t,8,64,64,128,4,388.279333,True
MATMUL,uint32_t,8,64,64,256,16,608.398,True
MATMUL,uint32_t,8,64,64,256,8,657.081,True
MATMUL,uint32_t,8,64,64,256,4,776.410333,True
MATMUL,uint32_t,8,64,64,256,64,578.562333,True
MATMUL,uint32_t,8,64,128,16,4,96.633667,True
MATMUL,uint32_t,8,64,64,256,32,588.164333,True
MATMUL,uint32_t,8,64,128,16,16,75.921,True
